i,birth,death,dim,nodes
192,1953,2100,1,College;Early college entrance program
193,1953,2100,1,High school;Adult high school
194,1953,2100,1,High school;Advanced Placement Program
195,1953,2100,1,High school;Coeducation
196,1953,2100,1,High school;Early college entrance program
197,1953,2100,1,Apprenticeship;Stipend
198,1953,2100,1,Postdoctoral researcher;Stipend
199,1954,2100,1,University;Educational reform in occupied Japan
200,1954,2100,1,College rivalry;College
201,1954,2100,1,College;Honorary title (academic)
202,1954,2100,1,Student;Extracurricular Activity
203,1954,2100,1,High school;International science olympiad
204,1954,2100,1,Academic rank;Fellow
205,1954,2100,1,Fellow;Honorary title (academic)
206,1954,2100,1,Curriculum;Extracurricular Activity
207,1954,2100,1,Operant conditioning;Trial-and-error method
208,1954,2100,1,Distance education;Telesecundaria
209,1954,2100,1,Law of effect;Trial-and-error method
210,1954,2100,1,Educational reform in occupied Japan;Rote learning
211,1954,2100,1,Extracurricular Activity;United States Academic Decathlon
212,1954,2100,1,Higher National Diploma;Higher Diploma
213,1955,1991,1,Private school;School choice
214,1955,2100,1,United States Department of Education;Alumnus/a
215,1955,2100,1,Specialist degree;School psychologist
216,1957,2100,1,Short-term memory;The Magical Number Seven, Plus or Minus Two
217,1957,2100,1,Short-term memory;Recollection
218,1959,2100,1,Semantic memory;Recollection
219,1960,2100,1,List of academic disciplines;Faculty (division)
220,1960,2100,1,List of academic disciplines;Distance education
221,1960,2100,1,Computer-based training;Problem-based learning
222,1960,2100,1,Meta-analysis;Blended learning
223,1960,2100,1,Blended learning;Individualized instruction
224,1960,2100,1,Networked learning;Situated learning
225,1960,2100,1,Problem-based learning;Reasoning
226,1960,2100,1,Factor analysis;General intelligence factor
227,1961,2100,1,Alternative education;Esalen Institute
228,1961,2100,1,Alternative education;Popular education
229,1962,2100,1,Gifted education;Alternative school
230,1963,2100,1,Alternative school;Expulsion (academia)
231,1963,2100,1,Expulsion (academia);Honor code
232,1964,2100,1,Early childhood education;Head Start Program
233,1964,2100,1,Expulsion (academia);Pushout
234,1964,2100,1,Head Start Program;Infant Education
235,1965,2100,1,Applied Behavior Analysis;Punishment
236,1965,2100,1,Applied Behavior Analysis;Autism
237,1965,2100,1,Applied Behavior Analysis;Meta-analysis
238,1967,2100,1,Lateral thinking;Creativity
239,1967,2100,1,Lateral thinking;Reasoning
240,1968,2100,1,Lateral thinking;Creative problem solving
241,1968,1971,1,Democratic school;Sudbury school
242,1968,2100,1,Democratic school;Sudbury Valley School
243,1968,2100,1,Sudbury school;Grade (education)
244,1968,2100,1,Teaching;Sudbury Valley School
245,1970,2100,1,Language education;Affective filter
246,1970,2100,1,Affective filter;Educational psychology
247,1970,2100,1,Educational psychology;Computer Supported Cooperative Learning
248,1970,2100,1,Second language acquisition;Computer Supported Cooperative Learning
249,1970,2100,1,Pedagogy;Reggio Emilia approach
250,1970,2100,1,School accreditation;Carnegie Classification of Institutions of Higher Education
251,1970,2011,1,Problem-based learning;Computer Supported Cooperative Learning
252,1970,2100,1,Project-based learning;Computer Supported Cooperative Learning
253,1970,2100,1,Computer Supported Cooperative Learning;Cooperative learning
254,1970,2100,1,Computer Supported Cooperative Learning;Humanistic education
255,1970,2100,1,Computer Supported Cooperative Learning;Dyslexia
256,1971,2100,1,Private school;Alternative high school
257,1971,2100,1,Alternative high school;Unschooling
258,1971,2100,1,Erhard Seminars Training;Landmark Education
259,1973,2100,1,Long-term memory;Flashcard
260,1973,2100,1,Interference theory;Peak-end rule
261,1974,1991,1,Working memory;Memory
262,1974,2100,1,Chunking (psychology);Memory
263,1974,2100,1,Memory;Subvocalization
264,1974,2100,1,Memory;Mnemonic
265,1975,2100,1,Learning;Machine learning
266,1975,2100,1,Learning;Innate behaviour
267,1975,2100,1,Learning;Kinesthetic learning
268,1975,2100,1,Learning;Outdoor education
269,1975,2100,1,Autism;Gifted
270,1975,2100,1,Teaching;Gifted
271,1975,2100,1,Memory;Gifted
272,1975,2100,1,Creativity;Gifted
273,1975,2100,1,Gifted;Reasoning
274,1975,2100,1,Sensory memory;Iconic memory
275,1976,2009,1,Student;Lesson
276,1976,2100,1,Learning;Evolutionary educational psychology
277,1976,2100,1,Instructional scaffolding;Taxonomy of Educational Objectives
278,1976,2100,1,Reinforcement;Observational learning
279,1976,2100,1,Bobo doll experiment;Observational learning
280,1976,2100,1,Lesson;Situated learning
281,1976,2100,1,Lesson;Textbook
282,1976,2100,1,Learning styles;Picture thinking
283,1976,2100,1,Dyslexia;Picture thinking
284,1976,2100,1,Concept map;Picture thinking
285,1976,2100,1,Creativity;Intelligence (trait)
286,1976,2100,1,Eidetic memory;Picture thinking
287,1976,2100,1,Kinesthetic learning;Picture thinking
288,1977,2100,1,Evolutionary educational psychology;List of publications in psychology
289,1977,2100,1,List of publications in psychology;Maslow's hierarchy of needs
290,1978,2100,1,High school;Breakthrough Collaborative
291,1978,2100,1,Memory consolidation;Fear conditioning
292,1980,2100,1,Curriculum;Technology Integration
293,1980,2100,1,Lesson;Learning by teaching
294,1980,2100,1,Virtual learning environment;Technology Integration
295,1980,2100,1,Project-based learning;Technology Integration
296,1980,2100,1,Educational progressivism;Learning by teaching
297,1980,2100,1,Learning by teaching;Jigsaw Classroom
298,1980,2100,1,Learning by teaching;Monitorial system
299,1980,2100,1,Learning by teaching;Writing Associate
300,1980,2100,1,Technology Integration;Webquest
301,1985,2100,1,Australasian Journal of Educational Technology;Instructional design
302,1985,2100,1,Instructional design;International Journal of Educational Technology
303,1988,2100,1,Bologna process;Thesis
304,1988,2100,1,Bologna process;Norm-referenced test
305,1989,2100,1,Undergraduate;Articulation (education)
306,1989,2100,1,Undergraduate;Coeducation
307,1989,2100,1,Undergraduate;Grade (education)
308,1989,2100,1,Undergraduate;Matriculation
309,1989,2100,1,Educational technology;Scorm
310,1990,1994,1,Undergraduate;Postgraduate Diploma
311,1990,2100,1,Graduate school;Latin honors
312,1990,2100,1,School;Vocational school
313,1990,1991,1,Apprenticeship;Dual education system
314,1990,1991,1,Dual education system;Vocational school
315,1991,1992,1,Public school (government funded);United States Department of Education
316,1991,1992,1,Public school (government funded);Religious education
317,1991,2100,1,Public school (government funded);Dual education system
318,1991,1992,1,Public school (government funded);Kindergarten
319,1992,2100,1,Dean (education);University-preparatory school
320,1992,2100,1,Public school (government funded);School principal
321,1992,2100,1,Boarding school;University-preparatory school
322,1992,2100,1,Boarding school;School principal
323,1992,2100,1,Vocational education;Scottish Vocational Qualification
324,1992,2100,1,Free school meals;School principal
325,1992,2100,1,School principal;School discipline
326,1993,2100,1,Educational progressivism;Lifelong learning
327,1993,2100,1,Lifelong learning;Infant Education
328,1994,2100,1,Student-centred learning;Asynchronous learning
329,1994,2100,1,Student-centred learning;Problem-based learning
330,1994,2100,1,Student-centred learning;Project-based learning
331,1994,2100,1,Carnegie Classification of Institutions of Higher Education;Research I university
332,1994,2100,1,Lifelong learning;Graduate Diploma
333,1999,2100,1,Adult learner;Non-traditional students
334,1999,2100,1,Flashcard;Incremental reading
335,2001,2100,1,Special education;Northfield School of Arts and Technology
336,2001,2100,1,Social studies;Northfield School of Arts and Technology
337,2003,2100,1,Curriculum;Personal and Social Education
338,2003,2100,1,Sex education;Personal and Social Education
339,2006,2100,1,Service learning;Youth voice
340,2006,2100,1,Youth development;Youth voice
341,2008,2100,1,Course (education);Grade (education)
342,2008,2100,1,Course (education);Northfield School of Arts and Technology
343,2008,2100,1,Physical education;Prison education
344,2008,2100,1,Working memory;Theory of cognitive development
345,2008,2100,1,College and university rankings;League Tables of British Universities
346,2008,2100,1,Theory of cognitive development;Creativity
347,2008,2100,1,Theory of cognitive development;Reasoning
348,2008,2100,1,Theory of cognitive development;Imitation
349,2009,2100,1,Dean (education);Academic department
350,2009,2100,1,Undergraduate;Academic department
351,2009,2100,1,Faculty (division);Academic regalia
352,2009,2100,1,Course (education);Course atlas
353,2009,2100,1,Academic regalia;Physical education
354,2009,2100,1,Academic regalia;Encaenia
355,2009,2100,1,Special education;General education requirements
356,2009,2100,1,Sudbury school;General education requirements
357,2009,2100,1,Unschooling;General education requirements
358,2009,2100,1,Educational assessment;Dynamic assessment
359,2009,2100,1,Lifelong learning;General education requirements
360,2009,2100,1,Edutainment;Metacognition
361,2009,2100,1,Metacognition;Recollection
362,2009,2100,1,Metacognition;Mnemonic
363,2009,2100,1,Metacognition;Logovisual thinking (LVT)
364,2010,2100,1,Music;Middle School
365,2010,2100,1,Academic department;Middle School
366,2010,2100,1,Academic regalia;Graduation
367,2010,2100,1,Comprehensive school;Middle School
368,2010,2100,1,Learning theory (education);Theory of multiple intelligences
369,2010,2100,1,Self-regulated learning;Metacognition
370,2010,2100,1,Self-regulated learning;Reading Comprehension
371,2011,2100,1,Education;Constructivism (learning theory)
372,2011,2100,1,High school;Class ring
373,2011,2100,1,Homeschooling;Washington Homeschool Organization
374,2011,2100,1,Instructional scaffolding;Constructivism (learning theory)
375,2011,2100,1,Machine learning;Constructivism (learning theory)
376,2011,2100,1,Cognitive apprenticeship;Constructivism (learning theory)
377,2011,2100,1,Constructivism (learning theory);Situated learning
378,2011,2100,1,Constructivism (learning theory);Social studies
379,2011,2100,1,Constructivism (learning theory);Out of school learning
380,2011,2100,1,Constructivism (learning theory);Technology Integration
381,2012,2100,1,Teaching method;Lecture
382,2012,2100,1,Problem-based learning;Lecture
383,2013,2100,1,Student;Notetaking
384,2013,2100,1,Brainstorming;Notetaking
385,2013,2100,1,Cognitive map;Notetaking
386,2013,2100,1,Forgetting curve;Notetaking
387,2013,2100,1,Notetaking;Mind map
388,2015,2100,1,List of fields of doctoral studies;Professional degree
389,2015,2100,1,List of fields of doctoral studies;Classics
390,2015,2100,1,No Child Left Behind Act;Educational progressivism
391,2015,2100,1,No Child Left Behind Act;Inclusive classroom
392,2015,2100,1,No Child Left Behind Act;Standardized testing
393,2015,2100,1,No Child Left Behind Act;Universal Design for Learning
394,2016,2100,1,High school;Yglp
395,2016,2100,1,Faculty (division);Quaternary education
396,2016,2100,1,Active learning;Direct instruction
397,2016,2100,1,Certificate of Higher Education;National Vocational Qualification
398,2016,2100,1,No Child Left Behind Act;K-5 (education)
399,2016,2100,1,Quaternary education;Postdoctoral researcher
400,2016,2100,1,Quaternary education;Research assistant
401,2020,2100,1,Academic conference;International Democratic Education Conference
402,2020,2100,1,Liberal arts;Ethics
403,2020,2100,1,Chancellor (education);Auckland University of Technology Alumni Association
404,2020,2100,1,Chancellor (education);Principal (university)
405,2020,2100,1,Lecturer;Quaternary education
406,2020,2100,1,Lecturer;Notetaking
407,2020,2100,1,Undergraduate;Community college
408,2020,2100,1,List of academic disciplines;Ethics
409,2020,2100,1,Seminar;Socratic method
410,2020,2100,1,Student voice;Democratic school
411,2020,2100,1,Student voice;Student-centred learning
412,2020,2100,1,Academic regalia;Vice-chancellor
413,2020,2100,1,Vice-chancellor;Principal (university)
414,2020,2100,1,Vice-chancellor;University of Auckland Society
415,2020,2100,1,Bullying;Expulsion (academia)
416,2020,2100,1,Adult education;Andragogy
417,2020,2100,1,Adult education;Agricultural education
418,2020,2100,1,Adult education;Constructivism (learning theory)
419,2020,2100,1,Adult education;Popular education
420,2020,2100,1,Problem solving;Cognitive load
421,2020,2100,1,Problem solving;Intelligence (trait)
422,2020,2100,1,Problem solving;Knowledge transfer
423,2020,2100,1,Problem solving;Math education
424,2020,2100,1,Problem solving;Problem finding
425,2020,2100,1,Problem solving;Trial and error
426,2020,2100,1,Problem solving;Trial-and-error method
427,2020,2100,1,Triz;Creative problem solving
428,2020,2100,1,Pedagogy;Socratic method
429,2020,2100,1,Instructional technology;Computer Supported Cooperative Learning
430,2020,2100,1,Instructional technology;Human Performance Technology
431,2020,2100,1,Instructional technology;Teachers College
432,2020,2100,1,Validity (statistics);Psychometrics
433,2020,2100,1,Articulation (education);Academic term
434,2020,2100,1,Attention-deficit hyperactivity disorder;Learning disability
435,2020,2100,1,Learning disability;Gifted
436,2020,2100,1,Learning disability;Response to intervention
437,2020,2100,1,Phonological awareness;Reading (activity)
438,2020,2100,1,Whole language;Constructivism (learning theory)
439,2020,2100,1,K-12;Community college
440,2020,2100,1,Career;Career development
441,2020,2100,1,Career;Mentoring
442,2020,2100,1,Self-regulated learning;Self-efficacy
443,2020,2100,1,Computer-adaptive test;Standardized testing
444,2020,2100,1,Motivation;Gifted
445,2020,2100,1,Motivation;Human Performance Technology
446,2020,2100,1,Motivation;Intelligence (trait)
447,2020,2100,1,Motivation;Maslow's hierarchy of needs
448,2020,2100,1,Theory of cognitive development;Psychometrics
449,2020,2100,1,Socratic method;Critical thinking
450,2020,2100,1,Socratic method;Educational perennialism
451,2020,2100,1,Socratic method;Inquiry education
452,2020,2100,1,Corporal punishment;Child
453,2020,2100,1,Child;General education requirements
454,2020,2100,1,Child;Infant Education
455,2020,2100,1,Child;Running record
456,2020,2100,1,Creative industries;Creative Services Firms
457,2020,2100,1,Psychometrics;Criterion-referenced test
458,2020,2100,1,Psychometrics;Factor analysis
459,2020,2100,1,Critical thinking;Educational progressivism
460,2020,2100,1,Critical thinking;Edutainment
461,2020,2100,1,Critical thinking;Reasoning
462,2020,2100,1,Critical thinking;Intelligence (trait)
463,2020,2100,1,Critical thinking;Maieutics
464,2020,2100,1,Critical thinking;Problem shaping
465,2020,2100,1,Critical thinking;Reading Comprehension
466,2020,2100,1,Critical thinking;Transformational learning
467,2020,2100,1,Critical thinking;Yglp
468,2020,2100,1,Declarative memory;Flashbulb memory
469,2020,2100,1,Experiential education;Outdoor education
470,2020,2100,1,Experiential education;Northfield School of Arts and Technology
471,2020,2100,1,Ethics;Theory of multiple intelligences
472,2020,2100,1,Ethics;Kohlberg's stages of moral development
473,2020,2100,1,Ethics;Teachers College
474,2020,2100,1,Ethics;Writing Center
475,2020,2100,1,Flashcard;Spaced repetition
476,2020,2100,1,Spaced repetition;Molecular mechanisms of memory
477,2020,2100,1,Force field analysis;Adolescence
478,2020,2100,1,Adolescence;Youth development
479,2020,2100,1,General intelligence factor;Self-efficacy
480,2020,2100,1,Self-efficacy;Self-concept
481,2020,2100,1,Self-efficacy;Learned helplessness
482,2020,2100,1,Self-efficacy;The Seven Habits of Highly Effective People
483,2020,2100,1,Self-efficacy;Youth development
484,2020,2100,1,Time management;Senior project
485,2020,2100,1,Time management;The Seven Habits of Highly Effective People
486,2020,2100,1,Self-concept;Goal Theory
487,2020,2100,1,Human memory process;Habituation
488,2020,2100,1,Understanding;Intelligence (trait)
489,2020,2100,1,Understanding;Preschool education
490,2020,2100,1,Understanding;Notetaking
491,2020,2100,1,Understanding;Reading Comprehension
492,2020,2100,1,Likert scale;Ipsative
493,2020,2100,1,Likert scale;Kohlberg's stages of moral development
494,2020,2100,1,Community of practice;Network of practice
495,1960,2100,2,Knowledge;List of academic disciplines;Teaching
496,1960,2100,2,Music;List of academic disciplines;Teaching
497,1989,2100,2,Professor;Undergraduate;Teaching
498,1989,2100,2,Undergraduate;Bachelor of Arts;Diploma
499,1992,2100,2,Professor;Undergraduate;Post-secondary education
500,1992,2100,2,Undergraduate;Diploma;Post-secondary education
501,2009,2100,2,Kindergarten;Public education;General education requirements
502,2011,2100,2,Computer-based training;Constructivism (learning theory);Learning styles
