i,birth,death,dim,nodes
66,192,1200,1,Caesium;Chemical element;Moscovium;International Union of Pure and Applied Chemistry
67,193,294,1,Systematic element name;Caesium;Chemical element;International Union of Pure and Applied Chemistry
68,200,1500,1,Atom;Deuterium;Chemical element;Plutonium
69,230,1702,1,Semiconductor;X-ray photoelectron spectroscopy;Crystal structure;Atom;Atomic number
70,231,2100,1,Electricity;Joseph Priestley
71,231,2100,1,Aluminium;Gibbsite
72,231,1794,1,Discovery of the chemical elements;Chemical element;Joseph Priestley;Chemistry
73,245,2100,1,Physics;Natural abundance
74,245,1910,1,Atom;Deuterium;Chemical element;Natural abundance
75,255,1789,1,Lawrencium;International Union of Pure and Applied Chemistry;Chemical element;Chemistry
76,273,1785,1,Standard temperature and pressure;Kelvin;Chemical element;International Union of Pure and Applied Chemistry;Caesium;List of elements by name
77,273,449,1,Kelvin;Iron;List of elements by number;List of elements by name
78,286,2022,1,Copper;Iron;Chemical element;Nitroglycerine;Atom;Tin;Lead
79,286,2100,1,Nitroglycerine;Medicine
80,290,294,1,Livermorium;Caesium;Chemical element;International Union of Pure and Applied Chemistry
81,325,2023,1,Copper;Iron;Chemical element;Beryllium;Atom;Uranium;Alchemy;Lead;Zinc
82,325,2023,1,Mercury (element);Copper;Gold;Chemical element;Atom;Alchemy;Zinc
83,420,2100,1,Color;Vermilion
84,449,2100,1,State of matter;Specific heat capacity
85,449,2100,1,Mass;Specific heat capacity
86,449,2100,1,Mole (unit);Specific heat capacity
87,500,1832,1,Trinitrotoluene;Carbon;Iron;Chemical element;Nitroglycerine
88,500,2100,1,Liver;Heavy metal (chemistry)
89,573,2100,1,Mass;Rock crystal
90,573,700,1,Iron;Chemical element;Rock crystal;Aluminium
91,573,1771,1,Semiconductor;X-ray photoelectron spectroscopy;Iron;Chemical element;Atom;Rock crystal;Atomic number
92,600,1702,1,Discovery of the chemical elements;Chemical element;Spectroscopy;Chemistry
93,600,1700,1,Semiconductor;X-ray photoelectron spectroscopy;Electromagnetic spectroscopy;Atom;Atomic number;Chemistry
94,600,2100,1,Alum;Medicine
95,600,2100,1,Electromagnetic spectroscopy;Fluorescence spectroscopy
96,628,2100,1,Alcohol;Mustard gas
97,700,2100,1,Borax;List of elements by name
98,700,1200,1,Borax;Chemical element;List of elements by number;List of elements by name
99,800,1661,1,Methane;Carbon;Alcohol;Ethanol;Chemistry
100,800,1702,1,Carbon;Iron;Chemical element;Nitroglycerine;Alcohol;Ethanol;Chemistry
101,800,2100,1,Ethanol;Atomic radius
102,800,2100,1,Ethanol;Distillation
103,800,2100,1,Ethanol;Allingite
104,800,2100,1,Serpentine group;Jade
105,1000,2100,1,Aluminium;Turquoise
106,1200,1598,1,Cryolite;Caustic soda;Iron;Chemical element;Aluminium
107,1200,1661,1,Caustic soda;Carbon;Iron;Chemical element;Alcohol;Ethanol
108,1200,2100,1,Hydrochloric acid;Alchemist
109,1200,1702,1,Hydrochloric acid;Caustic soda;Iron;Chemical element;Alchemist
110,1200,2100,1,Hydrochloric acid;Turquoise
111,1200,1859,1,Hydrochloric acid;Methane;Carbon;Iron;Ethanol;Chemical element;Nitroglycerine;Alcohol;Mustard gas;Alchemist
112,1200,1700,1,Nitric acid;Iron;Chemical element;Nitroglycerine;Alchemist
113,1200,2100,1,Nitric acid;Allingite
114,1200,1700,1,Hydrochloric acid;Iron;Chemical element;Nitroglycerine;Alchemist;Sodium hydroxide;Ammonia;Ethanol
115,1200,1702,1,Iron;Chemical element;Caustic soda;Sulfur
116,1200,1702,1,Semiconductor;Boron;Chemical element;Electromagnetic spectroscopy;Atom;Chemistry
117,1200,2100,1,Caustic soda;Vermilion
118,1400,1661,1,Formic acid;Methane;Carbon;Benzene;Alcohol;Ethanol
119,1400,2100,1,Benzene;Color
120,1400,1997,1,Hydrochloric acid;Alkaline earth;Chemical element;Sodium hydroxide;Alchemist
121,1400,1997,1,Group 2 element;Hydrochloric acid;Chemical element;Sodium hydroxide;Alchemist
122,1400,1700,1,Iron;Chemical element;Sulfur;Alunite;Alchemist
123,1400,1702,1,Alkaline earth;Caesium;Chemical element;International Union of Pure and Applied Chemistry
124,1400,1500,1,Group 2 element;Alkaline earth;International Union of Pure and Applied Chemistry;Chemical element
125,1400,1598,1,Iron;Alunite;Chemical element;Aluminium
126,1500,1598,1,Chemical reaction;Iron;Chemical element;Nitroglycerine
127,1500,2100,1,Chemical reaction;Distillation
128,1500,1700,1,Nitric acid;Nitroglycerine;Chemical element;Chemical reaction;Hydrogen
129,1500,1598,1,Caustic soda;Iron;Chemical element;Ammonia;Hydrogen
130,1500,1598,1,Iron;Alunite;Chemical element;Hydrogen
131,1501,2100,1,Polymerization;Adolf Otto Reinhold Windaus
132,1501,2100,1,Polymerization;International Union of Pure and Applied Chemistry
133,1501,2100,1,Polymerization;Allingite
134,1501,2100,1,Alkaline earth;Kilojoule per mole
135,1501,1702,1,Chemical element;Mole (unit);Atom;Chemical reaction;Kilojoule per mole
136,1501,2100,1,Kilojoule per mole;G-block
137,1501,1702,1,Chemical reaction;Kilojoule per mole;Chemical element;Period 8 element
138,1501,2100,1,Kilojoule per mole;Periodic table (extended)
139,1529,1802,1,Halogen;State of matter;Chemical element;Physics;Chemistry
140,1529,1702,1,Fluorine;Cryolite;Chemical element;Aluminium
141,1564,2100,1,Alchemy;List of alchemical substances
142,1564,2100,1,Ethanol;List of alchemical substances
143,1564,1700,1,Hydrochloric acid;Alchemist;Sulfur;List of alchemical substances
144,1564,2100,1,Graphite;List of alchemical substances
145,1568,2100,1,Hydrogen;Muscovite
146,1568,1598,1,Muscovite;Chemical element;Hydrogen;Aluminium
147,1568,2100,1,Asbestos;Muscovite
148,1598,1999,1,Jasper;Iron;Rock crystal;Oxygen;Quartz
149,1600,2021,1,Chemical element;List of alchemical substances;Alchemy;Oxygen;Ethanol;Barite;Chemistry
150,1600,2100,1,Thermometer;Celsius
151,1600,2100,1,Crystal structure;Mineralogy
152,1600,2100,1,Barite;Hematite
153,1600,2100,1,Barite;Color
154,1600,2100,1,Barite;Cerussite
155,1600,2018,1,Copper;Crystal structure;Iron;Chemical element;Atom;Tin;Mineralogy;Serpentine group
156,1601,2022,1,Chlorine;Chemical element;Atom;Chemical reaction;Electrolysis;Oxygen;Electrochemical cell
157,1608,2100,1,Limonite;Calomel
158,1661,2100,1,Methanol;Liver
159,1663,1799,1,Electrochemistry;Magnesium;Chlorine;Chemical element;Chemical reaction;Electrolysis;Zinc;Oxygen;Electricity
160,1663,1748,1,Electrochemistry;Electrolysis;Zinc;Magnesium;Electricity
161,1664,2100,1,Electrochemical cell;Nernst equation
162,1669,2100,1,Phosphorus;Pesticide
163,1669,2100,1,Phosphorus;Serpentine group
164,1700,1702,1,Atom;Atomic radius;Electron;Chemical element
165,1700,2100,1,Crystal structure;Mercury (I) chloride
166,1700,2100,1,Electrochemistry;Mercury (I) chloride
167,1700,2100,1,Biochemistry;Adolf Otto Reinhold Windaus
168,1700,2021,1,Linus Pauling;Biochemistry;Chemical bond;Chemical element;Chemistry
169,1700,2100,1,Biochemistry;Medicine
170,1700,1800,1,Biochemistry;Chemistry;Oxygen;Amino acid;Molecule
171,1700,2100,1,Biochemistry;Borax
172,1700,2018,1,Crystal structure;Molecule;Mercury (I) chloride;Chemical element;Atom;Oxygen;Ethanol;Quartz;Chemistry
173,1700,1996,1,Nitrous oxide;Chemical element;Oxygen;Ethanol;Sulfuric acid;Chemistry
174,1700,2100,1,Sulfuric acid;Adolf Otto Reinhold Windaus
175,1700,1998,1,Sodium hypochlorite;Chemical element;Chlorine;Ammonia;Fluorine;Hydrogen
176,1700,1996,1,Methane;Sodium hypochlorite;Chemical element;Benzene;Mustard gas;Ammonia;Ethanol;Hydrogen;Chemistry
177,1700,2100,1,Gypsum;List of alchemical substances
178,1700,2024,1,Calcium;Alkaline earth;Gypsum;Chemical element;Rock crystal;Oxygen;Barite;Quartz;Molecule
179,1700,2100,1,Alchemical symbol;Alchemist
180,1700,2100,1,Kelvin;Entropy
181,1700,1812,1,Copper;Tellurium;Iron;Mineralogy;Serpentine group
182,1700,1817,1,Alum;Chalcogen;Chemical element;List of elements by name
183,1700,2100,1,Chromium;Color
184,1700,1812,1,Calcium;Chromium;Iron;Aluminium;Serpentine group
185,1700,2100,1,Paint;X-ray photoelectron spectroscopy
186,1701,1702,1,Chemical element;Caesium;International Union of Pure and Applied Chemistry;Sulfate;Oxygen;Sulfuric acid
187,1701,1702,1,Sulfate;Chemical element;Alum;Oxygen;Sulfuric acid;List of elements by name
188,1702,1835,1,Linus Pauling;Chemical bond;Group 1 element;Chemical element
189,1702,1812,1,Copper;Potassium;Iron;Chemical element;Caesium;Tin;Serpentine group
190,1703,2100,1,Potassium;Tourmaline
191,1703,1807,1,Tourmaline;Magnesium;Chemical element;Potassium
192,1706,2100,1,Color;Hydrogen cyanide
193,1706,2100,1,Hydrogen cyanide;Zyklon B
194,1727,2021,1,Atom;Oxygen;Kaolinite;Hydrogen
195,1727,1997,1,Urea;Alkaline earth;Formic acid;Methane;Methanol;Chemical element;Benzene;Ammonia;Oxygen;Hydrogen
196,1727,2100,1,Urea;Allingite
197,1727,2100,1,Urea;Liver
198,1727,1779,1,Urea;Group 2 element;Alkaline earth;Chemical element
199,1727,2100,1,Kaolinite;Serpentine group
200,1747,2022,1,Glucose;Atom;Alcohol;Chemical reaction;Oxygen;Heavy metal (chemistry);Molecule
201,1748,1817,1,Mercury (element);Battery (electricity);Magnesium;Chemical element;Zinc;Oxygen
202,1748,2021,1,Biochemistry;Chemistry;Carbohydrate;Oxygen;Molecule
203,1748,2022,1,Molecule;Catalyst;Glucose;Alcohol;Atom;Chemical reaction;Carbohydrate;Oxygen;Heavy metal (chemistry);Chemistry
204,1749,2100,1,Hydrolysis;Electrolysis
205,1749,2100,1,Hydrolysis;Mustard gas
206,1756,2100,1,Zeolite;Catalyst
207,1761,2100,1,Mole (unit);Calorimeter
208,1766,2100,1,John Dalton;Atomic mass unit
209,1768,2100,1,Calcium;Dolomite (mineral)
210,1768,2021,1,Calcium;Potassium;Crystal structure;Mercury (I) chloride;Chemical element;Zeolite;Prehnite;Mineralogy;Aluminium;Oxygen;Ethanol;Chemistry
211,1772,1996,1,Nitrous oxide;Nitrogen;Chemical element;Ethanol;Chemistry
212,1772,2100,1,Nitrogen;Distillation
213,1772,2100,1,Silicon;Fractional freezing
214,1772,2100,1,Mole (unit);Olivine
215,1773,1812,1,Copper;Boron;Iron;Silicon;Diamond;Sapphire;Tin
216,1777,1996,1,Trinitrotoluene;Methane;Chemical element;Benzene;Hydrogen sulfide;Oxygen;Ethanol;Chemistry
217,1779,2021,1,Formic acid;Methane;Molecule;Methanol;Catalyst;Chemical element;Glucose;Benzene;Alcohol;Jöns Jakob Berzelius;Carbohydrate;Oxygen;Ethanol;Chemistry
218,1779,2024,1,Molecule;John Dalton;Chemical element;Jöns Jakob Berzelius;Atomic mass unit
219,1779,2100,1,Jöns Jakob Berzelius;Electrochemical cell
220,1780,2022,1,Lactic acid;Metal;Formic acid;Methane;Molecule;Methanol;Iron;Potassium;Catalyst;Chemical element;Glucose;Benzene;Atom;Jöns Jakob Berzelius;Oxygen;Ethanol;Chemistry
221,1780,2100,1,Lactic acid;Medicine
222,1780,2100,1,Lactic acid;Carl Wilhelm Scheele
223,1782,2022,1,Biochemistry;Pnictogen;Chemical nomenclature;Chemical element;International Union of Pure and Applied Chemistry;Chemistry
224,1783,2100,1,Limonite;Anglesite
225,1783,2100,1,Adolf Otto Reinhold Windaus;Chemist
226,1783,2021,1,Biochemistry;Linus Pauling;Chemical element;Chemist;Chemistry
227,1783,2100,1,Chemist;John Dalton
228,1783,2100,1,Lead;Anglesite
229,1785,2100,1,Distillation;Argon
230,1789,1811,1,Linus Pauling;Group 1 element;Chemical element;Periodic table (big)
231,1789,1811,1,Linus Pauling;Group 1 element;Chemical element;Periodic table (large version)
232,1791,1835,1,Electrochemistry;Methane;Chemical element;Benzene;Michael Faraday;Chemical reaction;Hydrogen
233,1791,1996,1,Trinitrotoluene;Methane;Benzene;Sodium bicarbonate;Ethanol
234,1791,2100,1,Titration;Calorimeter
235,1791,2100,1,Titration;Caustic soda
236,1791,2021,1,Alkaline earth;Chemical element;Strontianite;Barium;Oxygen;Barite;Cerussite
237,1794,1996,1,Biochemistry;Antoine Lavoisier;Chemical nomenclature;Chemical element;Chemistry
238,1794,2100,1,Antoine Lavoisier;Calorimeter
239,1795,2100,1,Idocrase;Jade
240,1799,2100,1,Nitrous oxide;Humphry Davy
241,1800,1916,1,Electron;Atom;Chemical reaction;Aromatic compound;Molecule
242,1800,1834,1,Metal;Alkaline earth;Electron;Ligand;Chemistry;Molecule
243,1800,2100,1,Crystal structure;Mercury fulminate
244,1800,2100,1,Ethanol;Mercury fulminate
245,1800,1835,1,Group 2 element;Metal;Carbon monoxide;Ligand;Chemical element;Oxygen
246,1800,2100,1,Phenol;Calamine
247,1800,1824,1,Methane;Molecule;Benzene;Organic chemistry;Ethanol;Aromatic compound;Chemistry
248,1800,2100,1,Limonite;Opal
249,1800,2020,1,Crystal structure;Hematite;Molecule;Mercury (I) chloride;Chemical element;Atom;Amethyst;Oxygen;Ethanol;Barite;Quartz;Chemistry
250,1800,2100,1,Organic chemistry;Heterocyclic compound
251,1800,2021,1,Linus Pauling;Electrochemistry;Chemical bond;Molecule;Chemical element;Atom;F-orbital;Physical chemistry;Chemistry
252,1800,2019,1,Potassium;Tourmaline;Chemical element;Discovery of the chemical elements;Niobium;Columbite;Lithium
253,1800,1916,1,G-block;Ligand;Chemical element;Atom;Molecule
254,1800,1916,1,Ligand;Chemical element;Atom;Period 8 element;Molecule
255,1800,1916,1,Periodic table (extended);Ligand;Chemical element;Atom;Molecule
256,1800,1812,1,Tellurium;Copper;Boron;Silicon;Diamond;Materials science;Mineralogy;Tin;Chemistry
257,1800,2100,1,Diamond;Malacolite
258,1800,2019,1,Malacolite;Chromium;Iron;Chemical element;Manganese
259,1800,2100,1,Boron group;Pesticide
260,1800,2100,1,Pyrimidine;Purine
261,1800,2000,1,Urea;Nitrogen;Aromatic compound;Benzene;Pyrimidine;Organic chemistry;Heterocyclic compound;Ammonia;Hydrogen
262,1800,2100,1,Asbestos;Malacolite
263,1800,1802,1,State of matter;Group 1 element;Catalyst;Materials science;Physics
264,1800,2100,1,Opal;Meerschaum
265,1801,1835,1,Halogen;Formic acid;Methane;Chemical element;Benzene;Organic chemistry;Salt (chemistry);Hydrogen;Chemistry
266,1801,2023,1,Halogen;Chemical element;Sodium bicarbonate;Organic chemistry;Salt (chemistry);Ethanol;Chemistry
267,1801,1998,1,Sodium hypochlorite;Chemical element;Ammonia;Salt (chemistry);Hydrogen;Molecule
268,1801,2023,1,Halogen;Boron;Borax;Chemical element;Silicon;Oxygen;Salt (chemistry)
269,1801,1834,1,Crystal structure;Atom;Mercury fulminate;Salt (chemistry);Chemistry
270,1801,2100,1,Chemist;Vladimir Vasilevich Markovnikov
271,1801,2100,1,Gypsum;Diaspore
272,1801,2100,1,Titanium;Methylene bridge
273,1802,1900,1,Atom;Chemical element;Solid;Classical element
274,1802,2100,1,Solid;Phenol
275,1802,2100,1,Solid;Paint
276,1802,2018,1,Scheelite;Crystal structure;Mercury (I) chloride;Chemical element;Atom;Solid;Ethanol;Barium;Chemistry
277,1802,2100,1,Crystal structure;Amalgam (chemistry)
278,1802,2100,1,Amalgam (chemistry);Platinum
279,1802,2100,1,Amalgam (chemistry);Calomel
280,1802,2100,1,Enthalpy;Entropy
281,1802,2100,1,Enthalpy;G-block
282,1802,1916,1,Enthalpy;Chemical element;Period 8 element;G-block
283,1802,1916,1,Enthalpy;Chemical element;Periodic table (extended);G-block
284,1805,2100,1,Electrochemistry;Pourbaix diagram
285,1805,2100,1,Chemical equilibrium;Pourbaix diagram
286,1806,2020,1,Calcium;Gypsum;Goethite;Crystal structure;Molecule;Iron;Hematite;Mercury (I) chloride;Chemical element;Atom;Amethyst;Oxygen;Ethanol;Quartz;Chemistry
287,1806,2100,1,Copper;Datolite
288,1806,2021,1,Calcium;Potassium;Crystal structure;Molecule;Mercury (I) chloride;Chemical element;Datolite;Atom;Aluminium;Oxygen;Ethanol;Quartz;Chemistry
289,1807,2023,1,Sodium;Chlorine;Chemical element;Sodium bicarbonate;Oxygen;Ethanol;Chemistry
290,1812,1863,1,Chemical element;Lithium;Tin;Mohs hardness scale
291,1812,2100,1,Mohs hardness scale;Opal
292,1814,2023,1,Bicarbonate;Group 1 element;Chemical element;Sodium bicarbonate;Atom;Oxygen;Ethanol;Chemistry
293,1814,2100,1,Bicarbonate;William Hyde Wollaston
294,1815,2020,1,Lactic acid;Formic acid;Methane;Molecule;Methanol;Catalyst;Chemical element;Glucose;Benzene;Atom;Jöns Jakob Berzelius;Proton;Oxygen;Ethanol;Chemistry
295,1815,2100,1,Lactic acid;Chirality (chemistry)
296,1815,2100,1,Organic chemistry;Chirality (chemistry)
297,1815,2100,1,Chirality (chemistry);Catalyst
298,1815,2100,1,Chirality (chemistry);Rock crystal
299,1817,2100,1,Sodium;Amblygonite
300,1817,2100,1,Amblygonite;Apatite
301,1820,2100,1,Heat;Explosive
302,1820,1858,1,Chemical reaction;Physical chemistry;Calorimeter;Heat
303,1820,1997,1,Amino acid;Chemical element;Glycine;Ethanol;Hydrogen;Chemistry
304,1820,2100,1,Glycine;Radical (chemistry)
305,1820,2100,1,Naphthalene;Explosive
306,1821,2018,1,Anatase;Cryolite;Rutile;Chemical element;Titanium;Bauxite;Sodium
307,1823,2018,1,Sodium;Arfvedsonite;Crystal structure;Molecule;Mercury (I) chloride;Chemical element;Atom;Ethanol;Quartz;Chemistry
308,1823,2100,1,Arfvedsonite;Johan August Arfwedson
309,1824,1835,1,Methane;Chemical element;Organic compound;Ethanol;Iodine;Hydrogen
310,1824,1825,1,Ammonia;Organic compound;Urea;Hydrogen
311,1824,1849,1,Benzene;Pyrimidine;Organic compound;Heterocyclic compound;Aromatic compound
312,1824,2100,1,Organic compound;Picric acid
313,1825,2100,1,Bromine;Pesticide
314,1826,2100,1,Calcium;Plagioclase
315,1826,2019,1,Calcium;Sodium;Crystal structure;Molecule;Plagioclase;Mercury (I) chloride;Chemical element;Atom;Aluminium;Oxygen;Ethanol;Quartz;Chemistry
316,1827,2100,1,Adolf Otto Reinhold Windaus;Isomer
317,1827,1842,1,Isomer;Organic chemistry;Chirality (chemistry);Amino acid;Chemistry
318,1827,2100,1,Isomer;Trinitrotoluene
319,1827,2100,1,Isomer;Mercury fulminate
320,1828,2100,1,Organic reaction;Organic compound
321,1830,2100,1,Malachite;Abichite
322,1830,2100,1,Limonite;Abichite
323,1830,2100,1,Zinc;Willemite
324,1832,2100,1,Polymer;Polymerization
325,1832,2100,1,Thiol;Hemoglobin
326,1832,2100,1,Chemist;Sylvite
327,1833,2100,1,Enzyme;Purine
328,1834,1939,1,Ion;Chlorine;Electronegativity;Chemistry;Fluorine;Molecule
329,1834,2023,1,Atom;Ion;Chemical element;Chromium
330,1834,2018,1,Ion;Molecule;Atom;Apatite;Quartz;Mohs hardness scale
331,1834,1850,1,Nitrogen;Pyrimidine;Organic compound;Pyrrole;Hydrogen
332,1835,2100,1,Phenol;Johann Friedrich Wilhelm Adolf von Baeyer
333,1835,2100,1,Heterocyclic compound;Porphyrin
334,1835,2100,1,Hemoglobin;Porphyrin
335,1836,1997,1,Arsenic;Semiconductor;Alloy;Aluminium gallium arsenide;Gallium
336,1836,2100,1,Aluminium gallium arsenide;Electron volt
337,1836,2100,1,Pyrrole;Chlorin
338,1837,2100,1,Atomic mass;John Alexander Reina Newlands
339,1838,2009,1,Linus Pauling;Electrochemistry;Chemical element;Atom;Quantum chemistry;F-orbital;Physical chemistry;Molecule
340,1838,1839,1,Glucose;Enzyme;Protein;Oxygen;Carbohydrate
341,1838,2100,1,Barite;Bastnasite
342,1838,2100,1,Acetone;Citric acid
343,1838,2020,1,Catalyst;Citric acid;Benzene;Alcohol;Salt (chemistry);Molecule
344,1838,2100,1,Citric acid;Carl Wilhelm Scheele
345,1838,2100,1,Sodium hydroxide;Protein
346,1838,2100,1,Bauxite;Bastnasite
347,1839,2100,1,Methanol;Condensation polymer
348,1839,1845,1,Acetaldehyde;Methanol;Carboxylic acid;Catalyst;Glycine;Organic compound;Ethanol;Amino acid;Molecule
349,1839,1845,1,Acetaldehyde;Formic acid;Carboxylic acid;Naphthalene;Organic compound;Ethanol
350,1839,2020,1,Lactic acid;Acetaldehyde;Formic acid;Methanol;Carboxylic acid;Chemical element;Glucose;Jöns Jakob Berzelius;Oxidation number;Oxygen;Ethanol
351,1839,2100,1,Sodium;Sodium citrate
352,1840,2100,1,Fat;Bioaccumulate
353,1845,2100,1,Marcasite;List of alchemical substances
354,1845,2100,1,Cuprite;List of alchemical substances
355,1846,2100,1,Ethanol;Solvent
356,1846,2100,1,Toluene;Solvent
357,1846,2100,1,Tyrosine;Aromatic compound
358,1846,2100,1,Naphthalene;Phthalates
359,1846,2100,1,Solvent;Alchemist
360,1846,2024,1,Biochemistry;Organic compound;International Union of Pure and Applied Chemistry;Chemistry;Colloid;Sulfate;Salt (chemistry);Solvent;Molecule
361,1846,2100,1,Solvent;Phthalates
362,1846,2100,1,Pesticide;Phthalates
363,1846,2100,1,Liver;Phthalates
364,1846,2100,1,Paint;Phthalates
365,1847,2100,1,Oxygen;Biotite
366,1847,2100,1,Solid;Solvation
367,1847,2100,1,Glycine;Ether
368,1847,2100,1,Citric acid;Ether
369,1847,2100,1,Formic acid;Ether
370,1847,2100,1,Nitrous oxide;Ether
371,1847,2007,1,Organic reaction;Trinitrotoluene;Nitroglycerine;Chemical reaction;Organic chemistry;Organic compound;Ether;Aromatic compound;Molecule
372,1847,2024,1,Biochemistry;Chemical element;Solvation;Atom;Organic compound;Solid;Solvent;Molecule
373,1847,2100,1,Chemist;Otto Wallach
374,1847,2020,1,Potassium;Muscovite;Iron;Silicon;Celadonite;Magnesium
375,1847,2018,1,Celadonite;Chemical element;Potassium;Aluminium
376,1847,2020,1,Samarskite;Potassium;Crystal structure;Molecule;Muscovite;Samarium;Mercury (I) chloride;Beryllium;Chemical element;Biotite;Discovery of the chemical elements;Atom;Mohs hardness scale;Ethanol;Quartz;Chemistry
377,1847,1999,1,Biochemistry;Caustic soda;Solvation;Organic compound;Oxygen;Solvent;Molecule
378,1848,2100,1,Periodic table;Thioether
379,1849,1998,1,Chemical bond;Butane;Carbon;Chemical element;Atom;Organic compound;Molecule
380,1849,1997,1,Butane;Isomer;Chemical element;Atom;Molecule
381,1850,2100,1,Oxygen;Henri Louis le Chatelier
382,1850,2100,1,Sulfur;Simple aromatic ring
383,1850,2100,1,Chemical equilibrium;Henri Louis le Chatelier
384,1852,1997,1,Fluorspar;Atom;Solid;Quartz;Molecule
385,1852,2100,1,Cryolite;Fluorspar
386,1852,2021,1,Calcium;Cryolite;Alkaline earth;Fluorspar;Aluminium;Barite
387,1852,2100,1,Butane;Bunsen burner
388,1852,2100,1,Glucose;Hermann Emil Fischer
389,1852,2100,1,Glucose;Emil Hermann Fischer
390,1852,2100,1,Fluorine;Henri Moissan
391,1852,2100,1,Hydrochloric acid;Fluorite
392,1852,2100,1,Hydrochloric acid;Fluorspar
393,1852,2100,1,Calcium;Fluorite
394,1852,2023,1,Mercury (element);Gold;Fluorspar;Chemical element;Chlorine;Uranium;Alchemy;Lead;Fluorine;Oxygen
395,1852,2100,1,Bunsen burner;Alkaline earth
396,1852,2100,1,Bunsen burner;Michael Faraday
397,1852,2100,1,Bunsen burner;Group 2 element
398,1852,2100,1,Hermann Emil Fischer;Mustard gas
399,1852,2100,1,Semiconductor;Fluorspar
400,1852,2100,1,Tourmaline;Hübnerite
401,1852,2023,1,Fluorspar;Chlorine;Fluorine;Oxygen;Europium
402,1852,2023,1,Oxidation state;Fluorspar;Chemical element;Chlorine;Atom;Yttrium;Fluorine;Oxygen;Heavy metal (chemistry)
403,1852,2018,1,Manganese;Tungsten;Chemical element;Hübnerite
404,1852,2100,1,Fluorite;Sylvite
405,1852,2100,1,Fluorite;Hübnerite
406,1853,2100,1,Allotrope;Wilhelm Ostwald
407,1853,2021,1,Catalyst;Chemical element;Mole (unit);Wilhelm Ostwald;Chemical reaction;Chemistry
