i,birth,death,dim,nodes
85,1944,2017,0,Epiphany (feeling)
86,1947,1960,0,Victim blaming
87,1948,1949,0,Auditory processing disorder
88,1950,1980,0,Intelligence amplification
89,1950,2022,0,Re-evaluation Counseling
90,1950,1951,0,Double bind
91,1953,1968,0,Brainstorming
92,1960,2025,0,Strategic planning
93,1970,1971,0,Erotophobia
94,1970,1971,0,Timeline of psychology
95,1970,2020,0,Institute of Transpersonal Psychology
96,1970,1973,0,Mind map
97,1971,2025,0,Dual-coding theory
98,1974,2020,0,Hopfield net
99,1984,2013,0,Involutional melancholia
100,1988,2020,0,Bidirectional associative memory
101,1996,1997,0,Journal of Health Psychology
102,2005,2025,0,Six Thinking Hats
103,2007,2019,0,Australian Psychological Society
104,2010,2013,0,Gratification
105,2010,2020,0,Decision analysis
106,2020,2100,0,Fetal alcohol syndrome
107,2020,2022,0,Flattery
108,2020,2021,0,Genetic predisposition
109,2020,2022,0,Insult
110,2020,2022,0,Curiosity
111,2020,2022,0,Compersion
112,2020,2021,0,Pain disorder
113,2020,2100,0,Speaker recognition
114,2020,2025,0,Mental calculation
115,2020,2025,0,Speech act
116,2020,2025,0,Allophilia
117,2020,2025,0,Sapience
118,2020,2025,0,Active learning
119,2020,2025,0,Visual learning
120,2020,2025,0,Dereistic thinking
121,2020,2025,0,Identification (information)
122,2020,2025,0,Philomath
123,120,2100,1,Phrenology;Philosophy of mind
124,150,2100,1,Twin study;Nurture
125,216,712,1,Dementia;Dead inside (concept)
126,216,712,1,Dementia;Unipolar depression
127,216,2100,1,Psychosis;Major depression
128,216,300,1,Psychosis;Dead inside (concept)
129,216,300,1,Psychosis;Unipolar depression
130,216,1909,1,Anhedonia;Major depression
131,216,1300,1,Anhedonia;Dead inside (concept)
132,216,1300,1,Anhedonia;Unipolar depression
133,216,1979,1,Circadian rhythm;Dead inside (concept)
134,216,1979,1,Circadian rhythm;Unipolar depression
135,293,2100,1,Substance abuse;Mmpi-2
136,293,2100,1,Psychopathy;Mmpi-2
137,300,1800,1,Mental disorder;Major depressive disorder
138,300,1700,1,Mental disorder;Dementia
139,300,1785,1,Mental disorder;Community mental health service
140,300,1963,1,Substance abuse;Mental illness
141,300,2100,1,Twin study;Mental illness
142,300,1800,1,Mental illness;Community mental health service
143,301,2100,1,Learned helplessness;Dead inside (concept)
144,301,2100,1,Learned helplessness;Unipolar depression
145,301,2100,1,Mental illness;Logorrhea (psychology)
146,301,2021,1,Mental illness;Somatization disorder
147,370,1801,1,Bulimia nervosa;Mental illness
148,400,712,1,Anorexia nervosa;Dead inside (concept)
149,400,712,1,Anorexia nervosa;Unipolar depression
150,400,712,1,Bulimia nervosa;Cibophobia
151,400,2100,1,Social anxiety disorder;Mental illness
152,400,2100,1,Cibophobia;Fixation (psychology)
153,549,2100,1,Iq;Sexual deviation
154,549,2100,1,Human sexuality;Sexual deviation
155,605,2100,1,Minnesota Multiphasic Personality Inventory;Test (assessment)
156,629,2100,1,Congenital disorder;Dyspareunia
157,645,2100,1,Intellectual disability;Mental illness
158,645,2100,1,Intellectual disability;Congenital disorder
159,646,2100,1,Intellectual disability;Moron (psychology)
160,646,2100,1,Expressive language disorder;Mental age
161,700,2100,1,Hypertension;Impotence
162,713,2100,1,Psychiatric hospital;Suicide watch
163,886,1300,1,Diagnostic and Statistical Manual of Mental Disorders;Dead inside (concept)
164,886,1800,1,Diagnostic and Statistical Manual of Mental Disorders;Rorschach inkblot test
165,886,2100,1,Diagnostic and Statistical Manual of Mental Disorders;Sexual deviation
166,886,1300,1,Diagnostic and Statistical Manual of Mental Disorders;Unipolar depression
167,1538,1989,1,Cognitive psychology;Educational psychology
168,1550,2100,1,Exhibitionism;Sexual deviation
169,1595,2021,1,Malingering;Conversion disorder
170,1600,2025,1,Science;Scientific method
171,1600,2100,1,Abnormal psychology;Mind-body problem
172,1600,2100,1,Comparative psychology;Reasoning
173,1600,2100,1,Mind-body problem;Circadian rhythm
174,1600,1930,1,Mind-body problem;Philosophy of mind
175,1600,2100,1,Experimental group;Informed consent
176,1600,2100,1,Iq;Reasoning
177,1600,2100,1,Informed consent;True experiment
178,1601,2025,1,Cognitive psychology;Inference
179,1603,2100,1,Explanation;Understanding
180,1603,2100,1,Idea;Mind-body dualism
181,1603,2025,1,Idea;Understanding
182,1604,2100,1,Symbol;Reasoning
183,1616,2100,1,Mental illness;Stressor
184,1646,2100,1,Psychosis;Hallucination
185,1647,2100,1,Conversion disorder;Hallucinosis
186,1647,2100,1,Lucid dream;Hallucinosis
187,1651,2100,1,Antipositivism;Scientific method
188,1652,2100,1,Gregariousness;Neuroticism Extraversion Openness Personality Inventory
189,1700,2100,1,Neuroscience;Mental illness
190,1700,2025,1,Cognitive psychology;Creativity
191,1700,2100,1,Social group;Social psychology (psychology)
192,1700,2100,1,Comparative psychology;Biological psychology
193,1700,2100,1,Mental disorder;Moral treatment
194,1700,2020,1,Intelligence quotient;Attention-deficit hyperactivity disorder
195,1700,2100,1,Attention-deficit hyperactivity disorder;Twin study
196,1700,2100,1,Major depression;Creativity
197,1700,2100,1,Scientific control;Placebo effect
198,1700,2100,1,Mental illness;Moral treatment
199,1700,2100,1,Psychiatric hospital;Moral treatment
200,1700,2100,1,Psychiatric hospital;Münchausen syndrome
201,1700,2100,1,Social psychology (psychology);Informed consent
202,1700,2100,1,Social psychology (psychology);Random assignment
203,1700,2100,1,Malingering;Placebo effect
204,1700,2100,1,Malingering;Münchausen syndrome
205,1700,2100,1,Creativity;Dead inside (concept)
206,1700,2100,1,Creativity;Intelligence test
207,1700,2100,1,Creativity;Unipolar depression
208,1700,2100,1,Informed consent;Placebo effect
209,1769,2100,1,Diagnostic and Statistical Manual of Mental Disorders;Neurosis
210,1783,2100,1,Intellectual disability;Idiot savant
211,1783,2100,1,Idiot savant;Feeble-minded
212,1785,2100,1,Intelligence quotient;Collective intelligence
213,1785,2100,1,Intelligence quotient;Group synergy
214,1785,2100,1,Crowd psychology;Group synergy
215,1785,2100,1,Deinstitutionalisation;Institutionalization
216,1790,1961,1,Dissociation (psychology);Conversion disorder
217,1790,2100,1,Dissociation (psychology);Emotional conflict
218,1797,2100,1,Schizophrenia;Biological psychology
219,1797,2100,1,Schizophrenia;Delayed sleep phase syndrome
220,1797,2100,1,Schizophrenia;Mmpi-2
221,1797,2100,1,Schizophrenia;Nurture
222,1797,2100,1,Schizophrenia;Rorschach inkblot test
223,1798,1950,1,Intellectual disability;Autism
224,1798,2100,1,Autism;Group synergy
225,1798,2100,1,Habituation;Tourette syndrome
226,1798,2100,1,Neurosis;Functional symptom
227,1799,2010,1,Social cognition;Cognitive psychology
228,1799,2100,1,Social cognition;Schizophrenia
229,1800,1971,1,Perception;Cognitive psychology
230,1800,2100,1,Perception;Experimental psychology
231,1800,2100,1,Perception;Sensory neuroscience
232,1800,2100,1,Perception;Hallucination
233,1800,2100,1,Perception;Cibophobia
234,1800,2100,1,Perception;Mmpi-2
235,1800,1931,1,Attention;Neuropsychology
236,1800,2100,1,Attention;Attention-deficit hyperactivity disorder
237,1800,2100,1,Emotion;Metabolism
238,1800,2100,1,Emotion;Mental health
239,1800,2025,1,Emotion;Cibophobia
240,1800,2100,1,Clinical psychology;Personality test
241,1800,1961,1,Clinical psychology;Mental health
242,1800,2100,1,Clinical psychology;Malingering
243,1800,1989,1,Cognitive psychology;Applied psychology
244,1800,1989,1,Neuropsychology;Applied psychology
245,1800,2100,1,Cognitive neuropsychology;Sensory adaptation
246,1800,1989,1,Psychophysics;Biological psychology
247,1800,1963,1,Minnesota Multiphasic Personality Inventory;Psychological tests
248,1800,2100,1,Mental disorder;Manic-depressive illness
249,1800,2100,1,Mind-body dualism;Pedophile
250,1800,1900,1,Psychotherapy;Memory suppression
251,1800,2100,1,Behaviorism;Autism
252,1800,1989,1,Behaviorism;Social psychology (psychology)
253,1800,2100,1,Behaviorism;Philosophy of mind
254,1800,2100,1,Behaviorism;Nurture
255,1800,1900,1,Behaviorism;Sexual deviation
256,1800,2100,1,Intelligence quotient;Pedophile
257,1800,2100,1,Substance abuse;Pedophile
258,1800,2100,1,Psychological testing;Neuroticism Extraversion Openness Personality Inventory
259,1800,2100,1,Dementia;Behavioral neurology
260,1800,2100,1,Schizophrenia;Diathesis–stress model
261,1800,2100,1,Psychosis;Behavioral neurology
262,1800,1874,1,Diagnostic and Statistical Manual of Mental Disorders;Paranoid schizophrenia
263,1800,1891,1,Diagnostic and Statistical Manual of Mental Disorders;Pedophile
264,1800,2100,1,Diagnostic and Statistical Manual of Mental Disorders;Frigidity
265,1800,2100,1,Diagnostic and Statistical Manual of Mental Disorders;Pedophilia
266,1800,2020,1,Diagnostic and Statistical Manual of Mental Disorders;Sexual aversion disorder
267,1800,1900,1,Social anxiety disorder;Manic-depressive illness
268,1800,2100,1,Autism;Behavioral neurology
269,1800,2100,1,Major depression;Behavioural genetics
270,1800,2100,1,Scientific control;Pedophile
271,1800,2100,1,Habituation;Sensory adaptation
272,1800,2100,1,Behavioural genetics;Dead inside (concept)
273,1800,2100,1,Behavioural genetics;Nurture
274,1800,2100,1,Behavioural genetics;Unipolar depression
275,1800,2100,1,Phrenology;Psychological tests
276,1800,2100,1,Iq;Psychological tests
277,1800,2100,1,Leadership;Self-help
278,1800,2100,1,Incest;Pedophile
279,1800,2100,1,Circadian rhythm;Manic-depressive illness
280,1800,2100,1,Educational psychology;Functional psychology
281,1800,2100,1,Instinct;Nurture
282,1800,2100,1,Frigidity;Homosexuality
283,1800,2100,1,Homosexuality;Sexual aversion disorder
284,1800,2100,1,Premature ejaculation;Sexual aversion disorder
285,1800,2100,1,Manic-depressive illness;Neurosyphilis
286,1801,1989,1,Experimental psychology;Theoretical psychology
287,1801,2100,1,Dream;Sensation (psychology)
288,1801,2100,1,Dream;Emotion and memory
289,1801,2100,1,Mind-body dualism;Sensation (psychology)
290,1801,2100,1,Psychotherapy;Vegetotherapy
291,1801,2100,1,Behaviorism;Value theory
292,1801,2100,1,Aphasia;Alogia
293,1801,2100,1,Dementia;Alogia
294,1801,2100,1,Alogia;Intellectual disability
295,1801,2100,1,Retrograde amnesia;Memory suppression
296,1801,2100,1,Psychiatrist;Psychopathy
297,1801,2100,1,Psychiatrist;Iatrogenic illness
298,1801,2100,1,Conduct disorder;Intelligence test
299,1801,1989,1,Applied psychology;Traffic psychology
300,1801,2100,1,Borderline personality disorder;Idealization and devaluation
301,1801,2100,1,Family therapy;List of credentials in psychology
302,1801,2100,1,Circadian rhythm;Interpersonal and social rhythm therapy
303,1801,2100,1,Circadian rhythm;Social rhythm therapy
304,1802,2020,1,Applied psychology;Systems psychology
305,1802,2100,1,Family therapy;Systems psychology
306,1802,2100,1,Informed consent;Substance intoxication
307,1802,1989,1,Systems psychology;Theoretical psychology
308,1822,2100,1,Thought experiment;Mind-body dualism
309,1834,2100,1,Psychiatrist;Homosexual panic
310,1834,2100,1,Diagnostic and Statistical Manual of Mental Disorders;Homosexual panic
311,1841,2100,1,Collective intelligence;Wisdom of crowds
312,1853,2100,1,Ganser syndrome;Substance intoxication
313,1857,2100,1,Child sexual abuse;Incest
314,1857,2100,1,Child sexual abuse;Pedophilia
315,1860,2018,1,Euphoria;Manic-depressive illness
316,1862,2100,1,Facial expression;Nonverbal communication
317,1863,2100,1,Facial expression;Pathognomy
318,1864,2100,1,Delusion;Guilty but mentally ill
319,1865,2018,1,Schizophrenia;Grandiose delusions
320,1865,2100,1,Diagnostic and Statistical Manual of Mental Disorders;Folie à deux
321,1871,2100,1,Mind-body problem;Evolutionary psychology
322,1871,1989,1,Evolutionary psychology;Applied psychology
323,1871,2100,1,Evolutionary psychology;Mental illness
324,1874,2100,1,Facial expression;Catatonic schizophrenia
325,1874,2100,1,Aphasia;Catatonic schizophrenia
326,1874,2100,1,Catatonic schizophrenia;Comorbidity
327,1875,2100,1,Attention-deficit hyperactivity disorder;Electroencephalography
328,1875,2100,1,Electroencephalography;Biological psychology
329,1875,2100,1,Electroencephalography;Manic-depressive illness
330,1875,2100,1,Electroencephalography;Münchausen syndrome
331,1880,2100,1,Mental disorder;Depersonalization disorder
332,1880,2100,1,Dementia;Cognitive test
333,1880,2100,1,Cognitive test;Philosophy of mind
334,1880,2100,1,Diagnostic and Statistical Manual of Mental Disorders;Cotard delusion
335,1882,2100,1,Memory consolidation;Memory suppression
336,1885,2100,1,Psychoanalysis;Complex (psychology)
337,1885,2013,1,Psychoanalysis;Psychoanalytic theory
338,1885,1900,1,Psychoanalysis;Major depression
339,1885,1900,1,Psychoanalysis;Dead inside (concept)
340,1885,2100,1,Psychoanalysis;Memory suppression
341,1885,1900,1,Psychoanalysis;Unipolar depression
342,1885,2100,1,Cognitive psychology;Psychoanalyst
343,1885,2013,1,Idea;Psychoanalyst
344,1885,1932,1,Psychoanalytic theory;Psychoanalyst
345,1885,1900,1,Mental health;Psychoanalyst
346,1885,1900,1,Anorexia nervosa;Psychoanalyst
347,1885,2100,1,Aphasia;Psychoanalyst
348,1885,2100,1,Face perception;Recollection
349,1885,2100,1,Retrograde amnesia;Recollection
350,1885,1971,1,Neurosis;Psychoanalyst
351,1885,1961,1,Child sexual abuse;Psychoanalyst
352,1885,2100,1,Fixation (psychology);Psychoanalyst
353,1885,2100,1,Explicit memory;Recollection
354,1886,2100,1,Symbol;Analytical psychology
355,1886,2100,1,Extraversion and introversion;Analytical psychology
356,1886,1989,1,Psychotherapy;Analytical psychology
357,1886,1908,1,Anorexia nervosa;Body dysmorphic disorder
358,1886,1908,1,Body dysmorphic disorder;Cibophobia
359,1886,2100,1,Transference;Psychodynamic therapy
360,1886,2100,1,Cathexis;Psychoanalyst
361,1886,2100,1,Psychoanalyst;The Symbolic
362,1887,2100,1,Paraphilia;Sexual fetishism
363,1887,1975,1,Sexual fetishism;Sexual deviation
364,1887,2100,1,Popular psychology;Inner child
365,1888,2100,1,Deception;Self-deception
366,1889,2014,1,Dissociation (psychology);Minimisation (psychology)
367,1889,2100,1,Minimisation (psychology);Deception
368,1890,2100,1,Hypnotic;Substance dependence
369,1890,2100,1,Philosophy of mind;Moral psychology
370,1891,2100,1,Social norm;Personality disorder
371,1891,2100,1,Psychopathy;Mythomania
372,1891,2100,1,Psychopathy;Pseudologia
373,1891,2100,1,Histrionic personality disorder;Pseudologia
374,1891,2100,1,Lie;Mythomania
375,1891,2100,1,Lie;Pseudologia
376,1891,2100,1,Ganser syndrome;Mythomania
377,1891,2100,1,Ganser syndrome;Pseudologia
378,1892,1975,1,American Psychological Association;Psychoanalytic theory
379,1892,2100,1,American Psychological Association;Intelligence test
380,1892,2100,1,American Psychological Association;Quantitative psychology
381,1892,2100,1,American Psychological Association;Psychology of combat
382,1892,2100,1,Schizophrenia;Renfield's syndrome
383,1892,2100,1,Paraphilia;Renfield's syndrome
384,1892,2100,1,Decay theory;Proactive interference
385,1892,2100,1,Decay theory;Retroactive inhibition
386,1892,2100,1,Decay theory;Retroactive interference
387,1893,2100,1,American Psychological Association;Doctor of Psychology
388,1893,2100,1,Sexual orientation;Femininity
389,1893,2100,1,Major depression;Thalamus
390,1893,2100,1,Dead inside (concept);Thalamus
391,1893,2100,1,Thalamus;Declarative memory
392,1893,2100,1,Thalamus;Recollection
393,1893,2100,1,Thalamus;Unipolar depression
394,1894,2100,1,Social psychology (psychology);Social psychology (sociology)
395,1894,2100,1,Leadership;Social psychology (sociology)
396,1894,2100,1,Interference theory;Memory inhibition
397,1894,2100,1,Memory inhibition;Proactive inhibition
398,1894,2100,1,Memory inhibition;Proactive interference
399,1894,2100,1,Memory inhibition;Retroactive inhibition
400,1894,2100,1,Memory inhibition;Retroactive interference
401,1897,2010,1,Cognitive psychology;Cognitive development
402,1898,2008,1,Mental disorder;Dermatillomania
403,1898,2100,1,Behaviorism;Law of effect
404,1899,2100,1,Compulsive behavior;Substance dependence
405,1899,2100,1,Compulsive behavior;Psychoanalyst
406,1899,2100,1,Compulsive behavior;Mythomania
407,1899,2100,1,Compulsive behavior;Pseudologia
408,1900,2100,1,Emotion;Rational emotive therapy
409,1900,2100,1,Emotion;Rational-emotive therapy
410,1900,2100,1,Phenomenology (psychology);Psychoanalyst
411,1900,2100,1,Phenomenology (psychology);Graz School
412,1900,2100,1,Psychoanalysis;Humanistic psychology
413,1900,2020,1,Operant conditioning;Behaviorism
414,1900,2100,1,Scientific method;Multiple personality disorder
415,1900,2100,1,Problem solving;Marital therapy
416,1900,2100,1,Problem solving;Marriage guidance
417,1900,2100,1,Problem solving;Relationship counseling
418,1900,2100,1,Cognitive psychology;General intelligence factor
419,1900,2100,1,Idea;Rational emotive therapy
420,1900,2100,1,Idea;Rational-emotive therapy
421,1900,1989,1,Experimental psychology;Developmental psychology
422,1900,2100,1,Self-actualization;Humanistic psychology
423,1900,1963,1,Psychodynamics;Mmpi-2
424,1900,2100,1,Attachment theory;Mental illness
425,1900,2100,1,Attachment theory;Psychodynamic theory
426,1900,2100,1,Attachment theory;Maternal deprivation
427,1900,2100,1,Attachment theory;Multiple personality disorder
428,1900,2100,1,Attachment theory;Marital therapy
429,1900,2100,1,Attachment theory;Marriage guidance
430,1900,1990,1,Attachment theory;Megalomania
431,1900,2100,1,Attachment theory;Relationship counseling
432,1900,2100,1,Attachment theory;Memory suppression
433,1900,2100,1,Personality test;Relationship counseling
434,1900,2100,1,Conscientiousness;Neuroticism Extraversion Openness Personality Inventory
435,1900,1950,1,Mental disorder;Psychoactive drug
436,1900,2100,1,Mental disorder;Psychotropic medication
437,1900,2100,1,Mental disorder;Nymphophilia
438,1900,2019,1,Mental disorder;Psychoactive
439,1900,2100,1,Mind-body problem;Structuralism
440,1900,2100,1,Mind-body problem;Hidden observer
441,1900,2100,1,Catharsis;Psychodynamic theory
442,1900,2100,1,Developmental psychology;Evolutionary developmental psychology
443,1900,2100,1,Gender identity;Intergender
444,1900,2100,1,Self-esteem;Assertiveness
445,1900,2022,1,Self-esteem;Major depressive disorder
446,1900,2100,1,Self-esteem;Bulimia nervosa
447,1900,1970,1,Self-esteem;Major depression
448,1900,2100,1,Self-esteem;Pedophile
449,1900,1970,1,Self-esteem;Dead inside (concept)
450,1900,1970,1,Self-esteem;Unipolar depression
451,1900,2100,1,Assertiveness;Neuroticism Extraversion Openness Personality Inventory
452,1900,2100,1,Cognitive behavioral therapy;Marital therapy
453,1900,2100,1,Cognitive behavioral therapy;Marriage guidance
454,1900,2100,1,Cognitive behavioral therapy;Relationship counseling
455,1900,2100,1,Dementia;Alzheimer's disease
456,1900,2100,1,Orientation (mental);Alzheimer's disease
457,1900,2100,1,Alzheimer's disease;Biological psychology
458,1900,2100,1,Cognitive test;General intelligence factor
459,1900,2100,1,Hypnotic;Psychoactive drug
460,1900,2100,1,Hypnotic;Psychotropic medication
461,1900,2100,1,Hypnotic;Psychoactive
462,1900,2100,1,Psychiatrist;Individual psychology
463,1900,2100,1,Hedonism;Megalomania
464,1900,2100,1,Anhedonia;Conditioning, operant
465,1900,2100,1,Anhedonia;Operant behavior
466,1900,1950,1,Social anxiety disorder;Psychoactive drug
467,1900,2100,1,Psychoactive drug;Euphoria
468,1900,2100,1,Flow (psychology);Multiple personality disorder
469,1900,2100,1,Family therapy;Marital therapy
470,1900,2100,1,Family therapy;Marriage guidance
471,1900,2100,1,Family therapy;Relationship counseling
472,1900,2100,1,Psychotropic medication;Intravenous
473,1900,2100,1,Habituation;Behaviour therapy
474,1900,2100,1,Habituation;Conditioning, operant
475,1900,1970,1,Habituation;Operant behavior
476,1900,2100,1,Behavioral economics;Token economy
477,1900,2100,1,Narcissistic personality disorder;Mythomania
478,1900,2020,1,Narcissistic personality disorder;Pseudologia
479,1900,2100,1,Malingering;Psychosomatic disorders
480,1900,1905,1,Comorbidity;Megalomania
481,1900,2100,1,Leadership;Conditioning, operant
482,1900,2100,1,Leadership;Operant behavior
483,1900,2100,1,Individual psychology;Psychoanalyst
484,1900,1989,1,Humanistic psychology;Educational psychology
485,1900,2100,1,Cognitive elite;General intelligence factor
486,1900,2100,1,Educational psychology;Conditioning, operant
487,1900,2022,1,Educational psychology;Operant behavior
488,1900,2100,1,Rational emotive therapy;Compulsive behavior
489,1900,2100,1,Instinct;Functional autonomy
490,1900,2100,1,Compulsive behavior;Rational-emotive therapy
491,1900,2100,1,Conditioning, operant;Learning curve
492,1900,1938,1,Conditioning, operant;Token economy
493,1900,2100,1,Learning curve;Operant behavior
494,1900,1938,1,Token economy;Operant behavior
495,1900,2100,1,Cross-sectional study;Multiple personality disorder
496,1900,2100,1,Encoding (memory);Recollection
497,1900,2100,1,Envy;Marital therapy
498,1900,2100,1,Envy;Marriage guidance
499,1900,2100,1,Envy;Relationship counseling
500,1900,2100,1,Insanity defense;Multiple personality disorder
501,1900,2100,1,Parapsychology;Multiple personality disorder
502,1900,2100,1,Self-help;Marital therapy
503,1900,2100,1,Self-help;Marriage guidance
504,1900,2100,1,Self-help;Relationship counseling
505,1900,2100,1,Homosexuality;Nymphophilia
506,1900,2100,1,Intravenous;Psychoactive
507,1900,2100,1,Psychoactive;Theophylline
508,1901,2100,1,Sociology;Longitudinal study
509,1901,2100,1,Abnormal psychology;Psychopathology
510,1901,2100,1,Psychoanalytic theory;Psychopathology
511,1901,2100,1,Conscientiousness;Perfectionism (psychology)
512,1901,2100,1,Perfectionism (psychology);Self-esteem
513,1901,2100,1,Perfectionism (psychology);Mental illness
514,1901,2100,1,Minnesota Multiphasic Personality Inventory;Psychopathology
515,1901,2100,1,Mental disorder;Animal hoarding
516,1901,2013,1,Psychopathology;Mental illness
517,1901,2100,1,Psychopathology;Sexual deviation
518,1901,2100,1,Aggression;Attention-deficit hyperactivity disorder
519,1901,2100,1,Aggression;Social psychology (psychology)
520,1901,2100,1,Psychotherapy;Modelling (psychology)
521,1901,2100,1,Attribution theory;Psychological projection
522,1901,2100,1,Developmental psychology;Longitudinal study
523,1901,2100,1,Developmental psychology;Modelling (psychology)
524,1901,2025,1,Self-esteem;Need
525,1901,2100,1,Procrastination;Attention-deficit hyperactivity disorder
526,1901,2100,1,Procrastination;Rational emotive therapy
527,1901,2100,1,Procrastination;Rational-emotive therapy
528,1901,2100,1,Hypnotic;Insomnia
529,1901,2100,1,Denial;Animal hoarding
530,1901,2100,1,Denial;Psychological projection
531,1901,2100,1,Insomnia;Delayed sleep phase syndrome
532,1901,2100,1,Insomnia;Placebo effect
533,1901,2100,1,Autism;British Psychological Society
534,1901,2100,1,Psychological projection;Psychoanalyst
535,1901,2100,1,Psychological projection;Mythomania
536,1901,2100,1,Psychological projection;Pseudologia
537,1901,2100,1,Avoidant personality disorder;Inferiority complex
538,1901,2100,1,Narcissistic personality disorder;Egomania
539,1901,2100,1,Charisma;Referent power
540,1901,2100,1,Individual psychology;Classical Adlerian psychotherapy
541,1901,2100,1,Conditioning, operant;Shaping (psychology)
542,1901,2022,1,Shaping (psychology);Operant behavior
543,1901,2100,1,Cross-sectional study;Longitudinal study
544,1901,2100,1,Egomania;Megalomania
545,1901,2100,1,Factorial ANOVA;Longitudinal study
546,1901,2100,1,Free association (psychology);Psychodynamic therapy
547,1902,2100,1,Abuse;Mental illness
548,1902,2100,1,Psychological projection;Introjection
549,1902,2100,1,Superiority complex;Individual psychology
550,1903,2100,1,Intervention (counseling);Eating disorder
551,1903,2100,1,Intervention (counseling);Rational emotive therapy
552,1903,2100,1,Self-esteem;Neglect
553,1903,1950,1,Autism;Bullying
554,1904,2100,1,Cognitive behavioral therapy;Oppositional defiant disorder
555,1905,2100,1,Pedophile;Three Essays on the Theory of Sexuality
556,1905,2100,1,Psychoanalyst;Three Essays on the Theory of Sexuality
557,1905,2100,1,Human sexuality;Three Essays on the Theory of Sexuality
558,1908,2100,1,Hallucination;Childhood disintegrative disorder
559,1908,1950,1,Hallucination;Disintegrative disorder
560,1908,1950,1,Autism;Childhood disintegrative disorder
561,1908,1950,1,Autism;Disintegrative disorder
562,1908,2100,1,Disintegrative disorder;Speech perception
563,1909,2100,1,Sympathetic nervous system;Self-injury
564,1909,1972,1,Sympathetic nervous system;Self-punishment
565,1909,2100,1,Biofeedback;Self-injury
566,1909,2100,1,Biofeedback;Self-punishment
567,1909,2100,1,Death drive;Instinct
568,1909,2100,1,Theophylline;Self-injury
569,1909,2100,1,Theophylline;Self-punishment
570,1909,2100,1,Solitary confinement;Self-punishment
571,1910,2100,1,Psychopathology;Ego psychology
572,1910,2100,1,Psychotherapy;Psychodrama
573,1910,1934,1,Psychoanalyst;Ego psychology
574,1913,2100,1,Adaptation;Evolutionary psychology
575,1913,2100,1,Adaptation;Properception
576,1913,2100,1,Oedipus complex;Delusion and Dream in Jensen's Gradiva
577,1913,2100,1,Oedipus complex;Homosexuality
578,1913,2100,1,Oedipus complex;Pedophilia
579,1914,2100,1,Neurosis;Transference neurosis
