i,birth,death,dim,nodes
140,2002,2020,0,Retraction;Law
141,2006,2007,0,Livery;Jim Crow laws
142,2008,2017,0,Shareholder;Capitalized value
143,2011,2020,0,Earned income tax credit;Rent control
144,2013,2014,0,Morality;Entrapment
145,2020,2022,0,Deadlock;Common law
146,2020,2024,0,Law;Special damages
147,2020,2025,0,Forcible entry;Common law
148,2020,2022,0,Prima facie;Official receiver
149,2020,2021,0,Temporary restraining order;Common law
150,2020,2022,0,Domestic partner;Common law
151,2020,2021,0,Small claims track;Statute
152,2020,2021,0,Statute;Champerty
153,2020,2024,0,Contract;Restrictive covenant
154,2020,2021,0,Decree;Tenancy by the entirety
155,2020,2024,0,Common law;Speedy trial
156,2020,2024,0,Common law;Prosecute
157,2020,2024,0,Nominal damages;Criminal negligence
158,2020,2024,0,Criminal negligence;General damages
159,2020,2024,0,Penal colony;Guilt (law)
160,2020,2022,0,Law;Legal custody
161,2020,2024,0,Proceeding;Common law
162,2020,2021,0,Confiscate;Common law
163,2020,2021,0,Motion to suppress;Common law
164,2020,2021,0,Buy-sell agreement;Contract
165,2020,2021,0,Habeas corpus;Abuse of discretion
166,-1900,2100,1,Crime;Diplomatic immunity
167,-1754,1100,1,Crime;Criminal;Code of Hammurabi;Legal;Law
168,-1700,2100,1,Bank;Invest
169,-1700,2100,1,Code of Hammurabi;Capital investment
170,-1700,2100,1,Code of Hammurabi;Invest
171,-1700,2100,1,Solicitation;Prostitute
172,-621,1878,1,Death penalty;Prison;Code of Hammurabi;Legal;Constitutional charter;International law
173,-621,2022,1,Crime;Criminal;Prison;Legal;Capital offense;Law
174,-621,2022,1,Crime;Criminal;Execution;Prison;Legal;Law
175,-621,2022,1,Crime;Criminal;Execution (legal);Prison;Legal;Law
176,-621,2100,1,Death penalty;Moratorium (law)
177,-621,2100,1,Capital offense;Moratorium (law)
178,-621,2100,1,Moratorium (law);Execution
179,-621,2100,1,Moratorium (law);Execution (legal)
180,-621,2100,1,Usury;Constitutional charter
181,-500,2100,1,International law;International relations
182,-500,1946,1,Death penalty;Torah;Rights;Legal;Constitutional charter;Law
183,-500,1800,1,Criminal;Capital offense;Torah;Death penalty
184,-500,1800,1,Execution;Criminal;Torah;Death penalty
185,-500,1800,1,Execution (legal);Criminal;Torah;Death penalty
186,-450,600,1,Code of Hammurabi;Legal;Constitutional charter;Legal code;Law
187,-450,2019,1,Legal code;Law;Legal;Torah
188,-327,2100,1,Interest;Nominal value
189,-202,2100,1,Law school;Faculty (university)
190,-132,2100,1,Septuagint;Witchhunt
191,100,2100,1,Ward (law);Magna carta
192,117,1756,1,Crime;Criminal;Death penalty;Prison;International law;Capital punishment;Amnesty International
193,117,1400,1,Crime;Criminal;Death penalty;Capital punishment;Amnesty International
194,117,1400,1,Crime;Criminal;Capital offense;Capital punishment;Amnesty International
195,117,1400,1,Crime;Criminal;Execution;Capital punishment;Amnesty International
196,117,1400,1,Crime;Criminal;Execution (legal);Capital punishment;Amnesty International
197,117,2100,1,Amnesty International;Prostitute
198,127,2100,1,Counsel;Drawing and quartering
199,136,2100,1,Slavery;Legal
200,136,2100,1,Slavery;Prostitute
201,136,2100,1,Slavery;Magna carta
202,139,2100,1,Universal jurisdiction;Residency (domicile)
203,142,2100,1,Animal rights;Terrorism
204,142,1474,1,Crime;Criminal;Death penalty;Capital punishment;Terrorism
205,142,1474,1,Crime;Criminal;Capital offense;Capital punishment;Terrorism
206,142,1474,1,Crime;Criminal;Execution;Capital punishment;Terrorism
207,142,2100,1,Terrorism;International relations
208,142,1474,1,Crime;Criminal;Execution (legal);Capital punishment;Terrorism
209,150,2100,1,Racism;Frenchman
210,160,2100,1,American Civil Rights Movement;Racial segregation
211,161,2100,1,Racial segregation;Ipsissima verba
212,161,2100,1,Death penalty;Separatism
213,161,2100,1,Capital offense;Separatism
214,161,2100,1,Separatism;Execution
215,161,2100,1,Separatism;Execution (legal)
216,185,2100,1,Voluntary association;Co-trustee
217,185,2100,1,Board of directors;Administer
218,185,2100,1,Board of directors;Deadlock provision
219,186,2100,1,Non-executive director;Co-trustee
220,186,2100,1,Alternate director;Co-trustee
221,189,1342,1,Sacred text;Kashrut;Mishnah;Torah
222,192,2100,1,Common law;Vigilante
223,192,2100,1,Common law;Co-trustee
224,192,2100,1,Common law;Drawing and quartering
225,192,2100,1,Common law;Slavery at common law
226,193,2100,1,Real estate;Administer
227,193,504,1,Law;Crime;Misdemeanor;Common law
228,193,2100,1,Testimony;Falsus in uno, falsus in omnibus
229,193,2100,1,Obligation;Substantial performance
230,194,2100,1,Copyright;Slander of title
231,196,2100,1,Geneva Conventions;Law of treaties
232,200,2100,1,Sharia law;Debt
233,200,1800,1,Death penalty;Torah;Legal;Capital punishment;Law;Sharia law;Amnesty International
234,200,2100,1,Sharia law;Law school
235,200,2100,1,Sharia law;Hadith
236,200,1689,1,Democracy;Torah;Death penalty;Legal;Constitutional charter;Sharia law
237,200,2100,1,Debt;Islamic Law
238,200,2019,1,Torah;Death penalty;Islamic Law;Common law;Capital punishment;Law;Sharia law
239,200,2100,1,Lawyer;Government
240,200,2100,1,Government;Terrorism
241,200,2009,1,Government;Democracy;Legal;Constitutional charter;Law;Lawyer
242,200,2023,1,Islamic Law;Common law;Law;Sharia law;Law school
243,200,2100,1,Alternative Minimum Tax;Tax deduction
244,200,2018,1,Sharia;Marriageable age;Democracy;Common law;Legal;Constitutional charter;Law;Sharia law;Marriage
245,200,1293,1,Sharia;Legal;Sharia law;Hadith
246,200,1800,1,Sharia;Legal;Sharia law;Democracy
247,200,1506,1,Capital punishment;Islamic Law;Sharia law;Hadith
248,200,1689,1,Capital punishment;Islamic Law;Sharia law;Democracy
249,200,1325,1,Capital punishment;Islamic Law;Sharia law;Death penalty
250,201,2100,1,Slavery;De jure
251,201,2100,1,Capital punishment;De jure
252,201,2011,1,Democracy;De jure;Legal;Constitutional charter;Law;Government
253,201,2100,1,American Civil Rights Movement;De jure
254,201,2100,1,De jure;Death penalty
255,201,2100,1,De jure;Capital offense
256,201,2100,1,De jure;Execution
257,201,2100,1,De jure;Execution (legal)
258,202,2100,1,De facto;Co-trustee
259,220,1789,1,Constitution;Rights;Constitutional rights;Legal;Law
260,220,800,1,Democracy;Rights;Constitutional rights;Legal;Constitutional charter;Law
261,223,2100,1,Capital punishment;Mandatory sentence
262,223,2100,1,Prison;Mandatory sentence
263,225,2100,1,Act of God;Maritime law
264,230,2100,1,Coup d'état;Magna carta
265,300,2100,1,Free will;Prostitute
266,300,2100,1,Sodomy;Capital offense
267,300,2100,1,Sodomy;Execution
268,300,2100,1,Sodomy;Execution (legal)
269,301,500,1,Antitrust laws;Law;Antitrust;World Trade Organization
270,301,2100,1,State religion;Capital offense
271,301,2100,1,State religion;Execution
272,301,2100,1,State religion;Execution (legal)
273,301,2100,1,Antitrust;Campaign finance reform
274,301,2100,1,Incorporation (business);Corporate haven
275,313,1689,1,Democracy;Death penalty;Rights;Constitutional rights;International law;Amnesty International;Sharia law;Civil rights
276,313,2100,1,Civil rights;American Civil Rights Movement
277,313,2100,1,Civil rights;Freedom of religion
278,313,2100,1,Civil rights;Freedom of thought
279,313,2100,1,Civil rights;Same-sex marriage
280,313,2100,1,Sharia;Freedom of thought
281,313,2100,1,Freedom of thought;Islamic Law
282,315,2100,1,Trade secret;Information
283,350,935,1,Islamic Law;Sharia law;Wahhabism;Hadith
284,350,1453,1,Sharia;Madrassa;Hadith;Wahhabism;Sharia law
285,379,2100,1,Euthanasia;Mandatory sentence
286,382,2100,1,Slavery;Feme covert
287,382,2100,1,Copyright;Feme covert
288,382,2100,1,Suffrage;Feme covert
289,395,2100,1,Deportation;United States Permanent Resident Card
290,395,2100,1,Deportation;Frenchman
291,400,2100,1,Criminal;Political freedom
292,400,2100,1,Torah;Semicha
293,400,2100,1,Sanhedrin;Semicha
294,412,2100,1,Free will;Original sin
295,500,2100,1,Deductive reasoning;Early Muslim philosophy
296,500,1700,1,Crime;Rape;Gender bias;Manslaughter;Common law;Capital punishment;Law
297,500,1400,1,Sexual discrimination;Gender bias;Rape;Manslaughter
298,500,2022,1,Gender bias;Rape;Marriageable age;Divorce;Capital punishment;Law;Sharia law;Marriage
299,500,1800,1,Sexual discrimination;Gender bias;Rape;Divorce
300,500,2100,1,Government;Early Muslim philosophy
301,500,2100,1,Racism;Gender bias
302,500,2100,1,Racism;Sexual discrimination
303,500,2100,1,De facto;Gender bias
304,500,2100,1,De facto;Sexual discrimination
305,500,2100,1,Code of Hammurabi;Jus civile
306,500,2100,1,Sharia;Early Muslim philosophy
307,500,800,1,Sharia;Democracy;Law;Jus civile;Civil rights
308,500,2100,1,Patent;Royalties
309,500,2100,1,Patent;Patentability
310,500,2100,1,Patent;Feme covert
311,500,568,1,Sharia;Madrassa;Islamic philosophy;Early Muslim philosophy
312,500,2100,1,Conscription;Gender bias
313,500,2100,1,Conscription;Sexual discrimination
314,501,2100,1,Decree;Monarch
315,501,2100,1,American Civil Liberties Union;Capital offense
316,501,2100,1,American Civil Liberties Union;Execution
317,501,2100,1,American Civil Liberties Union;Execution (legal)
318,501,2100,1,Patent;License
319,501,2100,1,Vassal;Magna carta
320,504,1756,1,Law of the United States;Democracy;Death penalty;Common law;American Civil Liberties Union;Law;Sharia law;Civil rights
321,504,2100,1,Law of the United States;Royalties
322,504,1789,1,Crime;Law of the United States;Common law;Legal;Law;United States Permanent Resident Card
323,504,2021,1,Criminal;Crime;Prison;Case law in the United States;Legal;Law
324,505,2100,1,Pleading;Alternative pleading
325,529,2100,1,Jurisprudence;Corpus juris civilis
326,529,2100,1,State religion;Corpus juris civilis
327,529,2100,1,Civil code;Jus civile
328,530,2100,1,Legal history;Civil code
329,546,2021,1,Common law;Fiduciary duty;Debt;Legal;Law;Sharia law
330,546,2014,1,Constitution;Board of directors;Common law;Fiduciary duty;Legal;Law
331,546,1901,1,Constitution;Administer;Board of directors;Fiduciary;Legal;Law
332,567,2100,1,Cheque;Tithe
333,588,2100,1,Lawyer;Practice of law
334,600,2100,1,Roman law;Corpus juris secundum
335,600,2100,1,Roman law;Witchhunt
336,600,2100,1,United States Department of Justice;American Civil Rights Movement
337,600,2100,1,United States Department of Justice;United States Permanent Resident Card
338,600,2100,1,United States Department of Justice;War on Drugs
339,600,2100,1,Torah;Laws of war
340,601,2100,1,Roman law;Fatwa
341,601,2100,1,Roman law;Jus naturale
342,601,1293,1,Sharia;Legal;Sharia law;Fatwa
343,601,2100,1,Corpus juris civilis;List of Roman laws
344,601,1293,1,Islamic Law;Sharia law;Hadith;Fatwa
345,607,2100,1,Malum prohibitum;Prostitution
346,613,2100,1,Leviticus;Sin
347,613,2100,1,Asharite;Sin
348,614,2100,1,Original sin;Total depravity
349,632,2100,1,Caliphate;Early Muslim philosophy
350,632,2100,1,Caliphate;Madrassa
351,700,1293,1,Sharia;Jurisprudence;Legal;Madhhab;Jus civile;Sharia law
352,700,2100,1,Negotiable instrument;Cheque
353,700,2100,1,Negotiable instrument;Cut a check
354,700,2100,1,Caliphate;Futuwa
355,700,2100,1,Corpus juris civilis;Feudalism
356,700,2100,1,Demesne;Feudal system
357,700,900,1,Feodal;Vassal;Demesne;Feudal system
358,700,900,1,Feodal system;Vassal;Demesne;Feudal system
359,700,2100,1,Feudal system;Tithe
360,700,2100,1,Feudal system;Hacienda
361,700,2100,1,Feodal;Tithe
362,700,900,1,Hacienda;Feodal;Vassal;Feudal system
363,700,2100,1,Tithe;Feodal system
364,700,900,1,Feodal system;Hacienda;Vassal;Feudal system
365,701,2100,1,Feudalism;Feoffment
366,749,1900,1,Capital punishment;Capital punishment in the United States;Sharia law;Death penalty
367,749,1942,1,Capital punishment;Capital punishment in the United States;Rape;Capital offense
368,749,2100,1,Capital punishment in the United States;Case law in the United States
369,749,1942,1,Capital punishment;Capital punishment in the United States;Rape;Execution
370,749,1942,1,Capital punishment;Capital punishment in the United States;Rape;Execution (legal)
371,766,2100,1,Injury;Sick pay
372,769,2100,1,United States Department of Justice;False Claims Law
373,800,2100,1,International law;Friend of the court
374,800,2100,1,World Trade Organization;Friend of the court
375,800,2100,1,Waqf;Financial endowment
376,800,2100,1,American Civil Liberties Union;Friend of the court
377,858,2100,1,Antitrust;Guild
378,858,1903,1,Antitrust laws;Antitrust;Patent;Guild
379,858,2100,1,Guild;Monarch
380,858,2100,1,Guild;Futuwa
381,875,2100,1,Civil rights;Corporation
382,875,2011,1,Administer;Corporation;Board of directors;Fiduciary;Law;Sharia law
383,875,2100,1,Corporation;Alternative Minimum Tax
384,875,1500,1,Corporate governance;Corporation;Common law;Co-trustee;Fiduciary;Law
385,875,2100,1,Corporation;Incorporation (business)
386,875,2100,1,Corporation;Islamic Law
387,875,2100,1,Masoretic Text;Masoretes
388,876,2100,1,Corporation;Issued shares
389,876,2100,1,Tax;Tax evasion
390,900,2100,1,International law;Strategic lawsuits against public participation
391,900,2100,1,Incest;Marriage
392,900,2100,1,Incest;Death penalty
393,900,2100,1,Incest;Capital offense
394,900,2100,1,Incest;Execution
395,900,2100,1,Incest;Execution (legal)
396,900,2100,1,Debt;Limited partner
397,900,2100,1,Charitable organization;Tax exemption
398,900,2011,1,Limited partnership;Corporation;Joint and several liability;Common law;Debt;Fiduciary;Legal;Limited partner;Law
399,900,2100,1,Joint and several liability;Limited partner
400,900,2100,1,Roman law;Serf
401,900,2100,1,De facto;Strategic lawsuits against public participation
402,900,2100,1,Sharia;Limited partner
403,900,2008,1,Limited partnership;Private company;Corporation;Debt;Limited partner
404,900,2100,1,Vassal;Serf
405,901,2100,1,Legal;Charitable trust
406,901,2100,1,Waqf;Charitable trust
407,901,2100,1,Charitable trust;Settlor
408,928,1789,1,Constitution;Australian Constitution;Legal;Common law
409,928,2100,1,De jure;Australian Constitution
410,928,2100,1,Australian Constitution;Freedom of religion
411,974,2100,1,Yeshiva;Madrassa
412,982,2100,1,Death penalty;Outlaw
413,1000,2100,1,Equity (law);Set-off (law)
414,1000,2008,1,Bachelor of Legal Letters;Legal;Lawyer;Common law
415,1000,2100,1,Tax;Property tax
416,1000,2100,1,Property tax;Land value tax
417,1001,2100,1,Undue influence;Jurisprudence
418,1086,2100,1,Public record;Marriage
419,1086,2100,1,Public record;Tax
420,1100,2023,1,Law;Islamic Law;Criminal law;Common law
421,1100,1790,1,Serf;Roman law;Law;Common law;Scots law;Feudalism
422,1100,1800,1,Crime;Gender bias;Manslaughter;Premeditation;Common law;Capital punishment
423,1100,2100,1,Age of consent;Marriageable age
424,1100,2100,1,Age of consent;Misdemeanor
425,1100,2100,1,Age of consent;Prostitute
426,1100,2100,1,Police;Conscription
427,1100,2100,1,Jury instructions;Premeditation
428,1100,1900,1,Universal jurisdiction;Penal law;Rape;Democracy;Death penalty;International law;Amnesty International;Sharia law;Civil rights
429,1101,2100,1,Kidnapping;Capital punishment
430,1101,1756,1,Democracy;Death penalty;International law;Capital punishment;Amnesty International;Sharia law;Civil rights;Kidnapping
431,1101,1540,1,Kidnapping;Capital offense;Prison;Death penalty
432,1101,2100,1,Kidnapping;Execution
433,1101,2100,1,Kidnapping;United States Permanent Resident Card
434,1101,2100,1,Kidnapping;Execution (legal)
435,1101,2100,1,Trespass;Penal law
436,1101,2100,1,Crime;Subornation of perjury
437,1101,2019,1,Presumption of innocence;Criminal law;Prosecutor;Legal;Law
438,1101,2100,1,Motion to strike (court of law);Jury trial
439,1101,2100,1,Death penalty;Ritual
440,1101,2100,1,Official;Nominee
441,1102,2100,1,Trespass;Continuing trespass
442,1122,2100,1,Jurisprudence;Separation of church and state
443,1122,2100,1,Separation of church and state;State religion
444,1166,1820,1,Criminal law;Tortfeasor;Tort;Common law
445,1166,2100,1,Waiver;Tortfeasor
446,1166,2100,1,Lawyer;Tortfeasor
447,1166,2100,1,Trade union;Tortfeasor
448,1166,2100,1,Tortfeasor;Proximate cause
449,1166,2100,1,Tortfeasor;Rescue doctrine
450,1167,2100,1,Force majeure;Negligence
451,1167,2100,1,Fiduciary;Tortious
452,1167,2100,1,Fiduciary duty;Tortious
453,1168,2019,1,Negligence;Common law;Legal;Licensee;Law;Damages
454,1168,2100,1,Negligence;Family purpose doctrine
455,1168,2100,1,Joint and several liability;Family purpose doctrine
456,1168,2100,1,License;Licensee
457,1168,2100,1,Police;Licensee
458,1169,2100,1,Licensee;Software license
459,1170,1800,1,Death penalty;Fornication;Capital offense;Capital punishment;Amnesty International;Sharia law
460,1170,2100,1,Fornication;Damnation
461,1170,1800,1,Death penalty;Execution;Fornication;Capital punishment;Amnesty International;Sharia law
462,1170,1800,1,Death penalty;Execution (legal);Fornication;Capital punishment;Amnesty International;Sharia law
463,1170,1800,1,Gender bias;Death penalty;Fornication;Capital punishment;Sharia law
464,1170,1800,1,Gender bias;Death penalty;Sexual discrimination;Divorce;Fornication;Capital punishment;Sharia law
465,1178,2100,1,Trespass;King's Bench
466,1178,2100,1,Trespass;Queen's bench
467,1178,2100,1,Trespass;Queens bench division
468,1188,2100,1,Income tax;Alternative Minimum Tax
469,1188,2100,1,Income tax;Tax
470,1188,1621,1,Democracy;Parliamentary system;Legal;Constitutional charter;Government
471,1188,2011,1,Monarch;Legal;Parliamentary system;Law;Decree
472,1189,1819,1,Quo warranto;Legal;Constitutional charter;Common law
473,1195,2100,1,Waiver;Justice of the Peace
474,1195,2100,1,Constable;Justice of the Peace
475,1195,2100,1,Debt;Justice of the Peace
476,1195,2009,1,Attorney at law;Common law;Justice of the Peace;Law;Lawyer
477,1195,2100,1,Lord Chancellor;Justice of the Peace
478,1195,2100,1,Same-sex marriage;Justice of the Peace
479,1199,2014,1,Mortgage law;Legal;Real estate;Common law
480,1199,2020,1,Legal;Mortgage law;Common law;Law French
481,1200,2100,1,Lien;Debt
482,1200,2100,1,Lien;Maritime law
483,1200,2100,1,Mortgage law;Equity of redemption
484,1200,2100,1,Voluntary association;Class action suit
485,1200,2100,1,Corporation;Class action suit
486,1200,1400,1,Limited partnership;Private company;Corporation;Joint and several liability;Copartner;Common law
487,1200,2100,1,Debt;Class action suit
488,1200,2100,1,Interest;Partnership
489,1200,2100,1,Interest;Copartner
490,1200,2100,1,International trade;Copartner
491,1200,2100,1,Government;Partnership
492,1200,2100,1,Government;Copartner
493,1200,2018,1,Corporation;Fiduciary duty;Fiduciary;Law;Partnership
494,1200,2013,1,Law;Jurisprudence;Council of State (France);Criminal law
495,1200,2100,1,Class action;Case law in the United States
496,1200,2009,1,Criminal;Tortfeasor;Common law;Strategic lawsuits against public participation;Class action;Law;Damages;Tort
497,1200,2100,1,Prison;Smuggling
498,1200,2100,1,Pacta sunt servanda;Law of treaties
499,1200,2100,1,Prerogative writ;Prohibition (writ)
500,1200,2100,1,Court of Chancery;Class action suit
501,1200,2100,1,Education;Copartner
502,1201,2100,1,Government;Consortium
503,1210,2100,1,Heresy;Witchhunt
504,1215,2100,1,Australian Constitution;Bill of rights
505,1215,2100,1,Declaration of the Rights of Man and of the Citizen;Frenchman
506,1218,2100,1,Inns of Court;Bachelor of Legal Letters
507,1218,2100,1,Inns of Court;Islamic Law
508,1234,2100,1,Lord Chief Justice of England and Wales;Lord Chancellor
509,1234,2100,1,Lord Chief Justice of England and Wales;Islamic Law
510,1234,2100,1,Lord Chief Justice of England and Wales;Magna carta
511,1234,2100,1,Lord Chancellor;Lord Chief Justice
512,1248,1782,1,Law;Crime;Testimony;Forensics
513,1248,2100,1,Forensics;Roman Forum
514,1248,2100,1,Forensics;Prostitute
515,1250,1601,1,Corporation;Board of directors;Stock;Fiduciary duty;Debt
516,1250,1500,1,Corporation;Stock;Common law;Co-trustee;Fiduciary;Law
517,1250,2100,1,Inquisition;Spanish Inquisition
518,1250,2100,1,Inquisition;Madrassa
519,1251,2100,1,Legal;Capital (economics)
520,1251,2100,1,International trade;Capital (economics)
521,1251,2100,1,Stock;Capital (economics)
522,1251,2100,1,Stock;No-par stock
523,1251,2100,1,Capital (economics);Inclosure
524,1251,2100,1,Capital (economics);Limited partner
525,1251,2100,1,Inquisition;Inquisitor
526,1251,2100,1,Inquisitor;Official
527,1252,2100,1,Torture;United States Permanent Resident Card
528,1252,2100,1,Capital (economics);Individual capital
529,1253,2100,1,Disembowelment;Drawing and quartering
530,1256,2100,1,Writ;House of Lords
531,1256,2009,1,Quo warranto;Criminal;Prerogative writ;Common law;Law;Writ
532,1256,2100,1,Writ;Constitutional charter
533,1256,2100,1,Writ;Magna carta
534,1256,2100,1,House of Lords;Concurrent writ
535,1256,2100,1,Concurrent writ;Vassal
536,1257,2100,1,Subpoena;Concurrent writ
537,1267,2100,1,Constitution;British constitution
538,1267,2020,1,Law;Rule of law;British constitution;Common law
539,1267,2100,1,State religion;British constitution
540,1267,2100,1,Royalties;Service mark
541,1267,2022,1,Court of Chancery;Lord Chancellor;House of Lords;British constitution;Common law
542,1267,2100,1,British constitution;Royal Charter
543,1274,2100,1,Pillory;Antitrust laws
544,1285,1474,1,Entail;Legal;Mortgage law;Common law
545,1285,2100,1,Corporation;Entail
546,1285,2012,1,Entail;Debt;Sharia law;Common law
547,1292,2100,1,Divorce;Hotch-pot
548,1292,2001,1,Equity (law);Hotch-pot;Scots law;Common law
549,1292,2008,1,Common law;Legal;Juris Doctor;Lawyer;Law school
550,1300,2100,1,Public record;Freedom of speech
551,1300,1906,1,Law;Criminal;Criminal justice;Prosecutor
552,1300,2100,1,Insurance;Underwriter
553,1300,2100,1,Insurance;Tortfeasor
554,1300,2100,1,Insurance;Capital investment
555,1300,1789,1,Tortfeasor;Insurance;Case law in the United States;Legal;Law;Damages
556,1300,2100,1,Insurance;Invest
557,1300,1689,1,Freedom of speech;Legal;Constitutional charter;Rule of law;Civil rights
558,1300,2009,1,Criminal;Criminal justice;Civil rights;Law;Government
559,1300,1946,1,Democracy;Rights;Declaration of the Rights of Man and of the Citizen;Civil rights;Free speech;Government
560,1300,2100,1,De facto;Impeach
561,1300,2100,1,Intellectual property;Freedom of expression
562,1300,2100,1,Intellectual property;Free speech
563,1300,2100,1,Impeachment;British constitution
564,1300,1946,1,Rights;Freedom of religion;Civil rights;Freedom of expression
